nbr_pol_id,var_pol_nombre,var_pol_cargo,var_pol_salario,var_pol_status
3822,Ashley Roth,Policia,930,Activo
3823,Leah Sanchez,Policia,930,Inactivo
3824,Edward Henry,Policia,930,Activo
3825,Cassidy Prince,Sargento,1250,Inactivo
3826,Danielle Williams,Cabo,1120,Activo
3827,Joseph Baker,Policia,930,Activo
3828,Dana Wheeler,Policia,930,Activo
3829,Heather Humphrey,Policia,930,Activo
3830,Amy Morgan PhD,Cabo,1120,Activo
3831,Connie Mason MD,Cabo,1120,Activo
3832,Regina Brown,Policia,930,Activo
3833,Donna Moore,Policia,930,Inactivo
3834,Chase Moss,Policia,930,Activo
3835,Dawn Williams,Policia,930,Inactivo
3836,Dylan Marquez,Policia,930,Inactivo
3837,Eric Diaz,Policia,930,Inactivo
3838,Courtney Lewis,Policia,930,Activo
3839,Justin Sherman,Cabo,1120,Inactivo
3840,Thomas English,Cabo,1120,Inactivo
3841,Ronald Hernandez,Cabo,1120,Activo
3842,Johnathan Miller,Policia,930,Activo
3843,Michelle Park,Policia,930,Inactivo
3844,Ruth Burnett,Policia,930,Activo
3845,Laura Fox,Policia,930,Activo
3846,Jeffrey Jackson,Cabo,1120,Activo
3847,Daniel Thomas,Policia,930,Activo
3848,Joshua Obrien,Policia,930,Inactivo
3849,Charles Smith,Cabo,1120,Activo
3850,Jennifer Lawrence,Sargento,1250,Inactivo
3851,Tiffany Torres,Policia,930,Activo
3852,David Estrada,Sargento,1250,Activo
3853,Kathleen Hoover,Cabo,1120,Inactivo
3854,Derek Osborn,Policia,930,Activo
3855,Randy Shaw,Cabo,1120,Activo
3856,Joanna Rodgers,Policia,930,Activo
3857,Kristina Lambert,Cabo,1120,Activo
3858,Allen Richards,Policia,930,Inactivo
3859,Dr. Lisa Velez MD,Cabo,1120,Activo
3860,Adam Henson,Policia,930,Activo
3861,Brandon Thompson,Policia,930,Activo
3862,Steven Jackson,Policia,930,Activo
3863,Jennifer Chavez,Policia,930,Activo
3864,Kristen Mendez,Cabo,1120,Activo
3865,Michele Sanchez,Sargento,1250,Activo
3866,Zoe Lowe,Policia,930,Activo
3867,Amber Sims,Policia,930,Activo
3868,Hailey Malone,Policia,930,Activo
3869,Amanda Hodges,Policia,930,Activo
3870,Natasha Long,Policia,930,Activo
3871,Mary Torres,Policia,930,Activo
3872,Angela Marshall,Sargento,1250,Activo
3873,Tina Johnson,Cabo,1120,Activo
3874,Karen Barnett,Cabo,1120,Activo
3875,Jenna Smith,Sargento,1250,Activo
3876,Paul George,Policia,930,Inactivo
3877,Linda Alvarado,Cabo,1120,Activo
3878,Crystal Martinez,Policia,930,Inactivo
3879,Daisy Rosario,Policia,930,Activo
3880,Christopher Prince,Policia,930,Inactivo
3881,Jill Kirby,Sargento,1250,Inactivo
3882,Jordan Garner,Policia,930,Inactivo
3883,Sonya Macias,Policia,930,Inactivo
3884,Jonathan Stewart,Sargento,1250,Activo
3885,Tricia Davis,Sargento,1250,Activo
3886,Susan Hicks,Cabo,1120,Activo
3887,Tyler Lewis,Policia,930,Activo
3888,Robert Larsen,Policia,930,Activo
3889,John Lopez,Policia,930,Inactivo
3890,Tyrone Ruiz,Cabo,1120,Activo
3891,Jenna Jones,Cabo,1120,Activo
3892,Todd Sexton,Sargento,1250,Inactivo
3893,Lori Love MD,Policia,930,Inactivo
3894,Robert Simpson,Policia,930,Activo
3895,Mr. Kevin Ramos PhD,Policia,930,Activo
3896,Thomas Stevens,Cabo,1120,Inactivo
3897,Crystal Nelson,Sargento,1250,Activo
3898,David Collins,Cabo,1120,Inactivo
3899,Stefanie Bryant,Sargento,1250,Activo
3900,James Lewis,Cabo,1120,Activo
3901,Kevin Williams,Policia,930,Inactivo
3902,Allen Ortiz,Cabo,1120,Activo
3903,Rodney Spencer,Policia,930,Inactivo
3904,James Montgomery,Policia,930,Inactivo
3905,Courtney Blair,Policia,930,Inactivo
3906,Laurie King,Policia,930,Activo
3907,Katherine Alexander,Policia,930,Inactivo
3908,Diamond Porter,Policia,930,Activo
3909,Susan Blankenship,Policia,930,Activo
3910,Joseph Gonzalez,Policia,930,Inactivo
3911,Jeremy Martinez,Policia,930,Activo
3912,Mrs. Kimberly Turner MD,Sargento,1250,Inactivo
3913,Joyce Mitchell,Cabo,1120,Activo
3914,Allison Lee,Policia,930,Activo
3915,Robert Greene,Policia,930,Activo
3916,Kevin Frost,Cabo,1120,Activo
3917,Jenna Franco,Cabo,1120,Activo
3918,Lauren Smith,Policia,930,Inactivo
3919,Brian Powers,Policia,930,Inactivo
3920,Claudia Wilson,Policia,930,Inactivo
3921,Samuel Reyes,Policia,930,Inactivo
3922,Carol Levy,Policia,930,Activo
3923,Laura Mitchell,Cabo,1120,Activo
3924,Derrick Stephens,Sargento,1250,Activo
3925,Mark Martinez,Policia,930,Inactivo
3926,Bradley Morris,Policia,930,Inactivo
3927,Regina Smith,Cabo,1120,Activo
3928,Shannon Thompson,Policia,930,Activo
3929,Tammy Wolfe,Cabo,1120,Activo
3930,Lee Johnson,Policia,930,Activo
3931,Monica Brown,Cabo,1120,Activo
3932,Chad Patterson,Policia,930,Activo
3933,Sheryl Phillips,Sargento,1250,Activo
3934,Joseph Santos,Cabo,1120,Activo
3935,Adam Young,Policia,930,Activo
3936,Maria Werner,Policia,930,Activo
3937,Brett Bowman,Policia,930,Inactivo
3938,Daniel Jennings,Cabo,1120,Inactivo
3939,Timothy Wall DDS,Policia,930,Activo
3940,Elizabeth Ware,Policia,930,Activo
3941,Derek Stevenson,Cabo,1120,Inactivo
3942,Bryan Short,Cabo,1120,Inactivo
3943,Laurie Garcia,Policia,930,Activo
3944,David Bentley,Policia,930,Inactivo
3945,Jennifer Williamson,Cabo,1120,Activo
3946,Stephanie Smith,Policia,930,Inactivo
3947,John Hurst,Cabo,1120,Activo
3948,Christine Moore,Policia,930,Inactivo
3949,Jason Curtis,Cabo,1120,Inactivo
3950,Todd Gentry,Policia,930,Activo
3951,Michelle Reynolds,Cabo,1120,Activo
3952,Brandon Shaw,Policia,930,Inactivo
3953,Thomas Lawson,Policia,930,Activo
3954,Stacy Berger,Cabo,1120,Inactivo
3955,Robert Burns,Policia,930,Activo
3956,Patrick Jackson,Policia,930,Inactivo
3957,Jason Werner,Policia,930,Activo
3958,Laura Young,Cabo,1120,Activo
3959,Jessica Howell,Sargento,1250,Activo
3960,Angela Green,Policia,930,Activo
3961,Cynthia Mccormick,Cabo,1120,Activo
3962,Dr. Robert Schneider,Policia,930,Inactivo
3963,Michelle Flores,Cabo,1120,Activo
3964,Rebecca Vargas,Policia,930,Inactivo
3965,Karen Bishop,Policia,930,Activo
3966,Melinda Brock,Policia,930,Inactivo
3967,Tracy Alvarez,Policia,930,Activo
3968,Amanda Day,Policia,930,Inactivo
3969,Katherine Curtis,Policia,930,Inactivo
3970,Zachary West,Policia,930,Inactivo
3971,Dustin Wood,Policia,930,Inactivo
3972,Eric Willis,Policia,930,Inactivo
3973,Shannon Moses,Policia,930,Activo
3974,Ashley Adams,Policia,930,Inactivo
3975,Jose Cook,Policia,930,Inactivo
3976,Vincent Dunn,Policia,930,Inactivo
3977,Ashley Ayers,Policia,930,Activo
3978,Robert Cabrera,Cabo,1120,Inactivo
3979,Rodney Weiss,Policia,930,Activo
3980,Bryan Wilcox,Cabo,1120,Inactivo
3981,Christine Edwards,Policia,930,Activo
3982,Jordan Velazquez,Policia,930,Inactivo
3983,Melanie Curtis,Cabo,1120,Activo
3984,Jeremy Stanley,Policia,930,Activo
3985,Lucas Moore,Cabo,1120,Activo
3986,Shannon Matthews,Policia,930,Activo
3987,Margaret Weeks,Cabo,1120,Activo
3988,Jennifer Li,Cabo,1120,Activo
3989,Daniel Prince,Cabo,1120,Activo
3990,Calvin Williamson,Policia,930,Activo
3991,Jane Williams,Cabo,1120,Inactivo
3992,Sean Allen,Cabo,1120,Inactivo
3993,Jeffrey Moore,Cabo,1120,Activo
3994,Christine Bailey,Cabo,1120,Inactivo
3995,Jennifer Ryan,Cabo,1120,Activo
3996,Donald Perez,Cabo,1120,Inactivo
3997,Jamie Harvey,Cabo,1120,Inactivo
3998,Robert Santiago,Policia,930,Inactivo
3999,Jason Lewis,Policia,930,Activo
4000,Mrs. Michelle Alexander,Cabo,1120,Activo
4001,Angela Christian DVM,Policia,930,Activo
4002,Jane Rogers,Cabo,1120,Activo
4003,Justin Butler,Policia,930,Inactivo
4004,Jennifer Morales,Cabo,1120,Activo
4005,Kelly Garcia,Policia,930,Activo
4006,Linda Sweeney,Policia,930,Activo
4007,Julie Le,Policia,930,Inactivo
4008,Debra Hess,Policia,930,Inactivo
4009,Holly Robertson,Cabo,1120,Inactivo
4010,Michelle Hunt,Cabo,1120,Activo
4011,Mark Miller,Policia,930,Activo
4012,Gilbert David,Cabo,1120,Activo
4013,Charles Leonard,Policia,930,Activo
4014,John Sampson,Policia,930,Inactivo
4015,Anthony Evans,Cabo,1120,Inactivo
4016,James Moore,Policia,930,Activo
4017,Dawn Anderson,Policia,930,Activo
4018,Adrian Flores,Policia,930,Inactivo
4019,Kyle Parker,Cabo,1120,Activo
4020,Daniel Brown,Sargento,1250,Inactivo
4021,Michael Martin,Cabo,1120,Activo
4022,Catherine Perez,Sargento,1250,Activo
4023,Jimmy Collins,Policia,930,Activo
4024,Angela Lopez,Policia,930,Activo
4025,Anthony Robinson,Policia,930,Activo
4026,Laura Hernandez,Policia,930,Activo
4027,Donna Williams,Policia,930,Activo
4028,Robert Miller,Policia,930,Activo
4029,Bradley Finley,Cabo,1120,Activo
4030,Christina Neal,Policia,930,Activo
4031,Jerry Austin,Policia,930,Activo
4032,Mrs. Chelsea Hall,Policia,930,Inactivo
4033,Michael Crawford,Policia,930,Activo
4034,Lisa Carter,Cabo,1120,Activo
4035,Nicole Lee,Cabo,1120,Inactivo
4036,Joseph Wilson,Sargento,1250,Activo
4037,Lisa Mueller,Cabo,1120,Inactivo
4038,Ann English,Cabo,1120,Activo
4039,Jeffrey Warner,Policia,930,Activo
4040,Sarah Middleton,Cabo,1120,Activo
4041,Joshua Day,Policia,930,Inactivo
4042,Erin Smith,Policia,930,Activo
4043,Larry Weeks,Sargento,1250,Activo
4044,Travis Ramirez,Policia,930,Inactivo
4045,Shawn Johnson,Policia,930,Inactivo
4046,Ronnie Bradley,Policia,930,Activo
4047,Dawn Hodges,Policia,930,Activo
4048,Whitney Reed,Policia,930,Inactivo
4049,Jeff Hartman,Policia,930,Activo
4050,Maureen Cabrera,Cabo,1120,Activo
4051,Sheila Perez,Cabo,1120,Activo
4052,Amy Wade,Cabo,1120,Activo
4053,Patricia Humphrey,Policia,930,Activo
4054,Jennifer Vang,Cabo,1120,Activo
4055,Kristen Allen,Policia,930,Inactivo
4056,Ronald Williams,Policia,930,Activo
4057,Brandon Miller,Cabo,1120,Activo
4058,Dana Gomez,Cabo,1120,Inactivo
4059,Olivia Townsend,Sargento,1250,Inactivo
4060,Jessica Smith,Policia,930,Activo
4061,Betty Terry,Policia,930,Activo
4062,Julie Underwood,Policia,930,Inactivo
4063,Edward Heath,Policia,930,Activo
4064,Stephen Morris,Cabo,1120,Activo
4065,Samuel Espinoza,Cabo,1120,Activo
4066,Maria Taylor,Cabo,1120,Activo
4067,Brandi Frank,Policia,930,Activo
4068,Charles Jones,Policia,930,Inactivo
4069,Justin Banks,Cabo,1120,Inactivo
4070,Tabitha Kemp,Cabo,1120,Activo
4071,Jose Mccarthy,Policia,930,Activo
4072,Zachary Williams,Policia,930,Activo
4073,Mark Jones,Policia,930,Inactivo
4074,Lisa Schwartz,Policia,930,Activo
4075,Angela Jones,Policia,930,Activo
4076,Nicole Larsen,Cabo,1120,Inactivo
4077,Kimberly Moore,Policia,930,Inactivo
4078,Michael Klein,Policia,930,Inactivo
4079,Kevin Vaughn,Cabo,1120,Activo
4080,Maurice Estrada,Policia,930,Activo
4081,Jason Duncan,Policia,930,Activo
4082,Donna Bailey,Cabo,1120,Inactivo
4083,Robin Cummings,Policia,930,Activo
4084,Angela Bryant,Policia,930,Activo
4085,Nicholas Lopez,Policia,930,Inactivo
4086,Traci Riley,Policia,930,Activo
4087,Jennifer Bailey,Policia,930,Inactivo
4088,Gregory Bates,Policia,930,Inactivo
4089,Amanda Thomas,Cabo,1120,Activo
4090,Jared Morris,Cabo,1120,Activo
4091,Michael Fernandez,Policia,930,Inactivo
4092,Sharon Newman,Sargento,1250,Activo
4093,Nicole Simon,Policia,930,Inactivo
4094,Samuel Proctor,Policia,930,Activo
4095,Jennifer Robinson,Policia,930,Activo
4096,Daniel Rice,Cabo,1120,Activo
4097,Ryan Vasquez,Policia,930,Activo
4098,Jose Jacobs,Policia,930,Inactivo
4099,Alicia Harris,Policia,930,Activo
4100,Angela Hall,Policia,930,Activo
4101,Courtney Lee,Policia,930,Activo
4102,Diana Walker,Policia,930,Activo
4103,John Foster,Policia,930,Inactivo
4104,Michael Lee,Cabo,1120,Activo
4105,Samuel Gomez,Policia,930,Activo
4106,Ryan Combs,Policia,930,Activo
4107,Michael Roman,Cabo,1120,Activo
4108,Donna Houston,Policia,930,Inactivo
4109,Diana White,Policia,930,Activo
4110,Beth Mooney,Cabo,1120,Activo
4111,Maria Hendricks,Policia,930,Inactivo
4112,John Martinez,Policia,930,Activo
4113,Vicki Patel,Policia,930,Activo
4114,Nicole Roberts,Policia,930,Inactivo
4115,Samantha Garrett,Policia,930,Inactivo
4116,Kristin Hays,Policia,930,Activo
4117,Amber Davis,Policia,930,Activo
4118,Michele Lewis,Policia,930,Inactivo
4119,Jane Graham,Policia,930,Inactivo
4120,Michael Flores,Policia,930,Activo
4121,Jeremy Smith,Policia,930,Activo
4122,Alyssa Jones,Policia,930,Inactivo
4123,Amanda Reynolds,Cabo,1120,Inactivo
4124,Matthew Frederick,Policia,930,Activo
4125,Cheyenne Gonzalez,Policia,930,Activo
4126,Bradley Miller,Cabo,1120,Activo
4127,Robert Francis,Cabo,1120,Activo
4128,Michael Williams,Cabo,1120,Activo
4129,Cheyenne Daniels,Policia,930,Activo
4130,Lauren Thompson,Cabo,1120,Activo
4131,Samantha Jones,Policia,930,Activo
4132,Hannah Wilson,Policia,930,Activo
4133,Elijah Garrison,Policia,930,Inactivo
4134,Jonathan Stanley,Policia,930,Activo
4135,Mary Trujillo,Sargento,1250,Activo
4136,Kelly Reed,Policia,930,Inactivo
4137,Larry Hopkins,Sargento,1250,Inactivo
4138,Erika Massey,Cabo,1120,Activo
4139,Jason Sutton,Policia,930,Activo
4140,Ashley Dean,Policia,930,Inactivo
4141,David Orozco,Cabo,1120,Activo
4142,Melinda Smith,Sargento,1250,Inactivo
4143,April Jensen,Cabo,1120,Activo
4144,Lisa Fox,Sargento,1250,Activo
4145,Jeffrey Kelley,Sargento,1250,Activo
4146,Zachary Chaney,Cabo,1120,Inactivo
4147,Eugene Hodge,Policia,930,Inactivo
4148,Donald Miller,Cabo,1120,Activo
4149,Isaac Day,Policia,930,Activo
4150,Stephen Carter,Policia,930,Inactivo
4151,Maria Johnson,Cabo,1120,Activo
4152,Brandon Brooks,Policia,930,Activo
4153,Sandra Richard,Sargento,1250,Activo
4154,Alan Higgins,Policia,930,Activo
4155,Alexander Hill,Policia,930,Inactivo
4156,Larry Meyer,Policia,930,Activo
4157,April Smith,Policia,930,Inactivo
4158,Luis Holden,Cabo,1120,Activo
4159,Theresa Brown,Cabo,1120,Inactivo
4160,Sarah Johnson,Cabo,1120,Inactivo
4161,Tina Reyes,Policia,930,Activo
4162,Matthew Hill,Policia,930,Activo
4163,Aaron Friedman,Sargento,1250,Inactivo
4164,Whitney Mercado,Sargento,1250,Inactivo
4165,Lisa Diaz,Policia,930,Activo
4166,David Taylor,Cabo,1120,Inactivo
4167,Henry Morales,Cabo,1120,Activo
4168,Christina Adkins,Cabo,1120,Inactivo
4169,Patrick Neal,Policia,930,Activo
4170,Jennifer Hale DVM,Cabo,1120,Activo
4171,Michael Shelton,Policia,930,Activo
4172,Donna Potts,Cabo,1120,Activo
4173,Kristi Barnes,Cabo,1120,Activo
4174,Manuel Cooper,Policia,930,Activo
4175,Karl Eaton,Cabo,1120,Inactivo
4176,Whitney Adams,Policia,930,Activo
4177,Peter Francis,Cabo,1120,Activo
4178,Sara Wagner,Cabo,1120,Activo
4179,Michael Velez,Cabo,1120,Inactivo
4180,Lisa Rich,Policia,930,Inactivo
4181,Ethan Wood,Policia,930,Activo
4182,Sherri Atkinson,Policia,930,Activo
4183,Jordan Flores,Policia,930,Activo
4184,Frederick Leonard,Policia,930,Activo
4185,Christina Johnson,Policia,930,Activo
4186,Adam Perez,Cabo,1120,Activo
4187,Arthur Baker,Policia,930,Activo
4188,Matthew Johnson,Cabo,1120,Activo
4189,Scott Arellano,Sargento,1250,Activo
4190,Joshua Tran,Cabo,1120,Activo
4191,Elizabeth Callahan,Cabo,1120,Activo
4192,Gary Peterson,Policia,930,Activo
4193,Tanya Griffin,Policia,930,Inactivo
4194,Heather Thompson,Policia,930,Activo
4195,Benjamin Gonzalez,Policia,930,Inactivo
4196,Eric Davis,Policia,930,Inactivo
4197,Brian Walker,Cabo,1120,Activo
4198,Ms. Kathleen Johnson,Policia,930,Activo
4199,Anthony Stephens,Policia,930,Activo
4200,Danielle Hood,Cabo,1120,Inactivo
4201,Samantha Brown,Policia,930,Activo
4202,Paul Coleman,Policia,930,Inactivo
4203,Elizabeth Hill,Policia,930,Activo
4204,Brittany Montoya,Sargento,1250,Inactivo
4205,Troy Scott,Cabo,1120,Activo
4206,Lauren Collins,Cabo,1120,Activo
4207,Virginia Rodriguez,Policia,930,Activo
4208,Austin Horton,Policia,930,Activo
4209,Brenda Walker,Policia,930,Activo
4210,Donald Holt,Cabo,1120,Activo
4211,Jamie Lowery,Policia,930,Inactivo
4212,Amanda Ballard,Policia,930,Activo
4213,Nicole Hopkins,Policia,930,Activo
4214,Erin Perez,Cabo,1120,Activo
4215,Claire Singleton,Cabo,1120,Activo
4216,Jennifer Thomas,Cabo,1120,Activo
4217,Kristen Bautista,Policia,930,Activo
4218,Jay Hill,Cabo,1120,Activo
4219,Rachael Torres,Cabo,1120,Activo
4220,Sarah Fisher,Policia,930,Inactivo
4221,Heidi Adams,Policia,930,Activo
4222,Joshua Hansen,Cabo,1120,Inactivo
4223,Mr. Brendan Perez,Cabo,1120,Activo
4224,Ryan Stevens,Policia,930,Activo
4225,Michael Burns,Cabo,1120,Inactivo
4226,Robert Mccullough,Sargento,1250,Activo
4227,Lauren Wells,Policia,930,Activo
4228,Sarah Benton,Policia,930,Activo
4229,Kelly Martinez,Policia,930,Inactivo
4230,Dana Henry,Policia,930,Activo
4231,Linda Harris,Policia,930,Activo
4232,Nicole Long,Cabo,1120,Activo
4233,Michelle Roach,Policia,930,Activo
4234,Michelle Miller,Policia,930,Activo
4235,Richard Wilson,Cabo,1120,Inactivo
4236,Brad Walker,Cabo,1120,Activo
4237,Destiny Davis,Policia,930,Inactivo
4238,Kathryn Oliver DDS,Cabo,1120,Inactivo
4239,Christina Riley,Cabo,1120,Inactivo
4240,William Sanders,Policia,930,Inactivo
4241,Alejandro Henderson,Policia,930,Activo
4242,Rachael Harris,Policia,930,Activo
4243,Mr. Robert White PhD,Policia,930,Inactivo
4244,Tracy Oliver,Cabo,1120,Activo
4245,Jennifer Turner,Cabo,1120,Activo
4246,Barbara Fisher,Cabo,1120,Activo
4247,Michael Anthony,Cabo,1120,Activo
4248,Gary Johnston,Policia,930,Activo
4249,Janet Munoz,Cabo,1120,Activo
4250,Elizabeth Lopez,Sargento,1250,Activo
4251,Nancy Bennett,Policia,930,Activo
4252,Erin Vargas,Policia,930,Activo
4253,Lisa Sanders,Policia,930,Activo
4254,Kevin Green,Policia,930,Activo
4255,Melissa Hansen,Sargento,1250,Activo
4256,Christopher Nelson,Cabo,1120,Inactivo
4257,Ashley Miller,Policia,930,Activo
4258,Vanessa Fletcher,Sargento,1250,Activo
4259,Roberta Taylor,Cabo,1120,Activo
4260,Anthony Gonzalez,Policia,930,Activo
4261,Nicole Anderson,Policia,930,Activo
4262,Kaitlyn Holloway,Cabo,1120,Inactivo
4263,Nancy Cox,Policia,930,Activo
4264,Mallory Simmons,Policia,930,Inactivo
4265,Darrell Becker,Sargento,1250,Activo
4266,Christopher Santiago,Sargento,1250,Activo
4267,Pamela Anderson,Policia,930,Activo
4268,Erica Coffey,Policia,930,Inactivo
4269,Joel Hill,Cabo,1120,Activo
4270,Melissa Williams,Policia,930,Activo
4271,Mrs. Kelsey Sharp PhD,Sargento,1250,Inactivo
4272,Dennis Hammond,Policia,930,Activo
4273,Oscar Shepherd,Cabo,1120,Activo
4274,Lindsey Li,Policia,930,Activo
4275,Robert Anderson,Policia,930,Activo
4276,Katherine Rhodes,Cabo,1120,Activo
4277,Angela Lawrence,Policia,930,Activo
4278,Jenna Chandler,Cabo,1120,Activo
4279,Amanda Murphy,Policia,930,Inactivo
4280,Sarah Choi,Policia,930,Activo
4281,Debra Collins,Policia,930,Activo
4282,Miss Lauren Larsen,Policia,930,Activo
4283,Taylor Taylor,Policia,930,Activo
4284,Deborah Pollard,Policia,930,Inactivo
4285,Brooke Blackburn,Cabo,1120,Inactivo
4286,Christopher Lopez,Cabo,1120,Activo
4287,Amber Ortiz,Policia,930,Activo
4288,Anthony Williams,Policia,930,Activo
4289,Jeffrey Cameron,Cabo,1120,Inactivo
4290,Michael Morris,Policia,930,Activo
4291,Jenny Gibson,Policia,930,Activo
4292,Jeff Little,Policia,930,Activo
4293,Shawn Henry,Cabo,1120,Activo
4294,Richard Bowers,Sargento,1250,Activo
4295,Jennifer Aguilar,Policia,930,Inactivo
4296,Mario Jones,Policia,930,Activo
4297,Stacey Cruz,Policia,930,Activo
4298,William Walker,Policia,930,Inactivo
4299,Samuel Arias,Policia,930,Inactivo
4300,Brian Schmidt,Cabo,1120,Activo
4301,Bianca Ware MD,Policia,930,Inactivo
4302,Nicole Cervantes,Policia,930,Activo
4303,Julie Perez DVM,Cabo,1120,Activo
4304,Michael Baker,Sargento,1250,Activo
4305,Kevin Smith,Policia,930,Activo
4306,Robert Patterson,Policia,930,Activo
4307,Julie Whitaker,Cabo,1120,Inactivo
4308,Lisa Johnson,Cabo,1120,Activo
4309,Christine Mcbride,Policia,930,Inactivo
4310,Mitchell Lopez,Policia,930,Activo
4311,Mrs. Pamela Moore,Sargento,1250,Activo
4312,Timothy Anderson,Policia,930,Activo
4313,Amanda Hamilton,Sargento,1250,Inactivo
4314,Kara Ross,Policia,930,Activo
4315,Mike Price,Policia,930,Activo
4316,Justin Greer,Policia,930,Inactivo
4317,Joshua Jones,Policia,930,Inactivo
4318,Robert Dawson,Policia,930,Activo
4319,James Paul,Cabo,1120,Inactivo
4320,John Green,Policia,930,Activo
4321,Jennifer Gonzalez,Cabo,1120,Inactivo
4322,Robin Jones,Cabo,1120,Activo
4323,Sharon Watkins,Policia,930,Inactivo
4324,Matthew Cain,Sargento,1250,Inactivo
4325,Shelby Mitchell,Policia,930,Inactivo
4326,Heather Santiago,Cabo,1120,Activo
4327,Darrell Boone,Sargento,1250,Inactivo
4328,Alexa Jones,Policia,930,Activo
4329,Jordan Merritt,Sargento,1250,Activo
4330,Eric Gonzalez,Cabo,1120,Activo
4331,Veronica Heath,Cabo,1120,Activo
4332,Jerry Duncan,Policia,930,Inactivo
4333,Kenneth Fuentes,Cabo,1120,Activo
4334,Brett Gross,Cabo,1120,Activo
4335,Brenda Sanders,Cabo,1120,Inactivo
4336,David Ortiz,Policia,930,Activo
4337,Trevor Mcgee,Cabo,1120,Activo
4338,John Palmer,Cabo,1120,Activo
4339,Matthew Quinn,Cabo,1120,Activo
4340,Jennifer Logan,Cabo,1120,Inactivo
4341,Patricia Soto,Policia,930,Activo
4342,Lisa Gordon,Policia,930,Activo
4343,Perry Andrews,Policia,930,Activo
4344,Carolyn Osborne,Cabo,1120,Inactivo
4345,Justin Ross,Policia,930,Activo
4346,Catherine Trevino,Policia,930,Inactivo
4347,Lisa Howard,Cabo,1120,Activo
4348,Kathy Schroeder,Policia,930,Activo
4349,Kimberly Cohen,Policia,930,Activo
4350,Seth Flores,Sargento,1250,Activo
4351,Michael Hernandez,Policia,930,Inactivo
4352,Phillip Brady,Sargento,1250,Activo
4353,Matthew Reyes,Policia,930,Inactivo
4354,Kimberly Edwards,Policia,930,Activo
4355,Kenneth Elliott,Policia,930,Inactivo
4356,Christopher Welch,Policia,930,Inactivo
4357,Caitlin Gould,Policia,930,Activo
4358,Julie Yang,Policia,930,Inactivo
4359,Lauren Love,Policia,930,Activo
4360,Samuel Cantrell,Sargento,1250,Inactivo
4361,Michael Curtis,Policia,930,Activo
4362,Gerald Frazier,Cabo,1120,Inactivo
4363,Jeffrey Evans,Sargento,1250,Inactivo
4364,Destiny Gregory,Cabo,1120,Activo
4365,Justin Landry DDS,Policia,930,Activo
4366,Jeffrey Washington,Policia,930,Inactivo
4367,Jason Waters,Policia,930,Inactivo
4368,Laurie Henry,Policia,930,Activo
4369,Mrs. Holly Rodriguez,Cabo,1120,Activo
4370,Dr. Lisa Russell DDS,Policia,930,Inactivo
4371,Bridget Beck,Cabo,1120,Activo
4372,Robert White,Cabo,1120,Inactivo
4373,Sherry Lang,Policia,930,Inactivo
4374,Emily Thomas,Cabo,1120,Activo
4375,Russell Harrison,Cabo,1120,Activo
4376,Amy Walker,Sargento,1250,Inactivo
4377,Melanie Owen,Policia,930,Activo
4378,Christopher Perkins,Policia,930,Activo
4379,Adrian Medina,Policia,930,Activo
4380,Christian Smith Jr.,Policia,930,Activo
4381,Laura Peters,Policia,930,Inactivo
4382,Nicholas Wright,Cabo,1120,Activo
4383,Daniel Welch,Cabo,1120,Activo
4384,Matthew Black,Cabo,1120,Activo
4385,Michael Morton,Sargento,1250,Activo
4386,Andrea Proctor,Cabo,1120,Inactivo
4387,Adam Brown,Sargento,1250,Inactivo
4388,Sara Johnson,Policia,930,Inactivo
4389,Tamara Ingram,Policia,930,Activo
4390,Taylor Flores,Cabo,1120,Activo
4391,Julie Shaw,Sargento,1250,Activo
4392,Debbie Ramsey,Policia,930,Activo
4393,Brian Andrews,Sargento,1250,Inactivo
4394,Robert Hunter,Sargento,1250,Activo
4395,Linda Williams,Policia,930,Inactivo
4396,Michael Hayes,Policia,930,Activo
4397,Michelle Flores,Policia,930,Activo
4398,Andrea Jones,Sargento,1250,Inactivo
4399,Craig Daniel,Cabo,1120,Activo
4400,Paul Best,Policia,930,Activo
4401,Eric Johnson,Cabo,1120,Activo
4402,Vincent Beasley,Policia,930,Activo
4403,Tiffany Weber,Policia,930,Inactivo
4404,Dwayne Garcia,Policia,930,Inactivo
4405,Kathleen Hill,Policia,930,Inactivo
4406,Teresa Campbell,Sargento,1250,Activo
4407,Jason Harvey,Cabo,1120,Activo
4408,Frank Briggs,Cabo,1120,Inactivo
4409,Tracy Gutierrez,Policia,930,Activo
4410,Scott Conner,Policia,930,Inactivo
4411,Todd West,Cabo,1120,Inactivo
4412,Jennifer Norton,Policia,930,Activo
4413,Samantha Gonzalez,Cabo,1120,Activo
4414,Matthew Sanchez,Policia,930,Activo
4415,Lisa Curtis,Sargento,1250,Inactivo
4416,Christine Scott,Policia,930,Activo
4417,Robert Tate,Policia,930,Activo
4418,Julia Neal,Policia,930,Activo
4419,Robin Andrews,Policia,930,Inactivo
4420,Sophia Hall,Cabo,1120,Inactivo
4421,Betty Griffith,Policia,930,Inactivo
4422,Michael Barber,Cabo,1120,Activo
4423,James Barry,Cabo,1120,Activo
4424,William Wagner,Cabo,1120,Activo
4425,Tiffany Smith,Cabo,1120,Inactivo
4426,Bobby Evans,Policia,930,Activo
4427,Mark Thompson,Cabo,1120,Activo
4428,Jenna Moses,Policia,930,Inactivo
4429,Brian Gross,Policia,930,Activo
