nbr_delin_id,var_delin_nombre,var_delin_pandilla,var_delin_apodo,var_delin_status
3760,Michelle Alvarado,South,jones,Activo
3761,Andrea Cuevas,Port,compton,Activo
3762,Miss Anne Kim DDS,East,campbell-rodriguez,Activo
3763,Leah Gutierrez,South,montoya-mason,Activo
3764,Bradley Gray DDS,South,williams,Activo
3765,Steven Glenn,New,dougherty-guzman,Activo
3766,Beverly Castillo,South,hardy-quinn,Activo
3767,Andrea Schneider,South,becker-hull,Activo
3768,Ruth Garcia,East,garcia,Activo
3769,Robin Haynes,Lake,guzman,Activo
3770,Michael Thompson,Port,thornton,Activo
3771,Gregory Williams,West,brooks,Activo
3772,Jonathan George,West,davis,Activo
3773,Jason Brown,East,franklin,Activo
3774,Ricky Turner,Lake,small-gibson,Activo
3775,Tommy Mcfarland,Port,rivera,No Activo
3776,Anna Villarreal,Port,foster,Activo
3777,Angela Baird,East,miranda-caldwell,Activo
3778,Mary Bowen,Lake,dougherty,Activo
3779,Jessica Henderson,Port,mccarty,Activo
3780,John Hernandez,New,lara-jackson,Activo
3781,Robin Clark,East,baker,Activo
3782,Gabrielle Ellison,New,butler-stanton,Activo
3783,Chelsea Allen,Port,gillespie,Activo
3784,Sherry Alvarado,New,oconnor,Activo
3785,Joseph Diaz,West,jimenez,Activo
3786,Mrs. Heather Poole MD,Lake,campbell,Activo
3787,Anthony Hernandez,New,collins,Activo
3788,Joseph Frank,East,lucas-wilkins,Activo
3789,Ryan Jacobs,New,jones,Activo
3790,Ashley Burns,Port,fuentes-turner,Activo
3791,Abigail Sheppard,North,robinson,Activo
3792,Shane Monroe,Lake,carrillo,Activo
3793,Mark Jones,South,morse,Activo
3794,Rachel Frost DDS,Port,robinson,Activo
3795,Robert Oliver,North,gutierrez,Activo
3796,Kari Fischer,Port,jennings-jackson,Activo
3797,Catherine Jones,Lake,gardner-jenkins,Activo
3798,Daryl Hale,Lake,bradshaw,Activo
3799,Timothy Burke,West,marsh-woodard,Activo
3800,Lisa Mccarty,North,martinez,Activo
3801,Vanessa Wright,South,rodriguez-munoz,Activo
3802,Michael Diaz,East,berry-lozano,Activo
3803,Lisa Thomas,North,lee,Activo
3804,Victor Reilly,North,neal,Activo
3805,Nancy Martinez,Lake,carney,Activo
3806,Jay Rivers,West,pitts-kramer,Activo
3807,Jeffrey Lucero,South,smith,Activo
3808,Amber Bradford,Lake,daniel,Activo
3809,Kelly Ryan,East,mullins-scott,Activo
3810,Terry Hamilton,South,allen,Activo
3811,James Simmons,South,fisher,Activo
3812,Linda Kirk MD,New,conway,Activo
3813,Jamie Bishop,North,gonzales-sandoval,Activo
3814,Clinton Warner,West,carlson,Activo
3815,Amber Gonzalez,Port,kennedy-martin,Activo
3816,Andre Wang,North,johnson-serrano,Activo
3817,Morgan Johnson,West,duncan,Activo
3818,Ronald Mcdonald,West,jordan,Activo
3819,Rhonda Haley,West,griffith,Activo
3820,Danielle Conley,New,chavez-crawford,Activo
3821,Jennifer Hall,Port,walker,Activo
3822,Debra Campbell,North,fisher-armstrong,Activo
3823,Jessica Garcia,West,harris-ray,Activo
3824,Stephanie Pineda PhD,South,brown-smith,Activo
3825,Charles Jordan,West,moore-adkins,Activo
3826,Rachel Stark,South,thompson,Activo
3827,Stephanie Greer,North,drake,Activo
3828,Heidi Yu,West,mendoza-brown,Activo
3829,Sarah Gay,New,walker-gregory,Activo
3830,Susan Lang,East,collins,Activo
3831,Michael Coleman,Port,ferguson,Activo
3832,Sherry Hood,Lake,lewis,Activo
3833,Shari Cooper,East,allen-harris,Activo
3834,Amanda Thompson,New,reese-richardson,Activo
3835,Gary Brown,North,guerra,Activo
3836,Kathy Wilson,Lake,turner,Activo
3837,Gabrielle Wright,East,morgan,Activo
3838,Kathryn Deleon,East,faulkner-spence,Activo
3839,Jessica Dominguez,West,berger,Activo
3840,Jordan Wall,New,hernandez,Activo
3841,Jorge Bradley,New,lee,Activo
3842,Vickie Hudson,West,wu,Activo
3843,Carla Cross,South,beasley-sheppard,Activo
3844,Carla Holloway,Port,proctor,Activo
3845,Kevin Garner,New,taylor,Activo
3846,Billy Garcia,Lake,keller,Activo
3847,Kelly Marsh,Port,smith,Activo
3848,David Griffin,East,ward,Activo
3849,Hannah Gross,New,smith-garcia,Activo
3850,Angela Richardson,West,pineda,Activo
3851,Tammy Hansen,Lake,dalton,Activo
3852,Michael Gallagher,North,larson,Activo
3853,Tamara Lewis,Lake,nguyen,No Activo
3854,Michael Hall,North,edwards,Activo
3855,Jose Duncan,East,davis,Activo
3856,Robert Fletcher,Lake,cole,Activo
3857,Oscar Thomas,North,weeks,Activo
3858,Henry Walker,East,evans,Activo
3859,Laura Paul,Lake,thompson-allison,Activo
3860,Karen Yoder,North,martinez-lopez,Activo
3861,Michael Mccoy,Port,jennings,Activo
3862,Stephanie Barrera,West,long,Activo
3863,Jessica Cox,Port,lynn,Activo
3864,Sabrina Crawford,West,martinez-tucker,Activo
3865,Gary Rodriguez,North,esparza-thompson,Activo
3866,Susan Vasquez,South,deleon,Activo
3867,Jonathan Jones,South,patrick,Activo
3868,Latasha Vasquez,Port,velez,Activo
3869,Dale Grant,East,sanders-burns,No Activo
3870,James Moreno,South,miranda,Activo
3871,Angela Harris,New,peters,Activo
3872,Samuel Mathews,North,fowler,Activo
3873,Dillon Lee,East,long,Activo
3874,Angela Mcfarland,New,stark,Activo
3875,Danielle Holmes,West,moon,Activo
3876,Steven Banks,New,velasquez,Activo
3877,Christopher Barrera,West,novak,Activo
3878,Kellie Fitzgerald,East,ward-myers,Activo
3879,Carla Rodriguez,North,mcdonald-rosales,Activo
3880,Miguel Lee,North,roberts,Activo
3881,Cynthia Harper,Port,diaz-myers,Activo
3882,Michael Nguyen,North,hernandez,Activo
3883,Amanda Brown,South,cunningham,Activo
3884,Monica Garcia,West,castro,Activo
3885,Kevin Hendrix,West,decker,Activo
3886,David Bond,West,gordon-wilson,Activo
3887,Christina Abbott,Port,sheppard,Activo
3888,Jason Vega,East,steele-williams,Activo
3889,James Barber,New,johnson,Activo
3890,Patrick Vaughn,East,roy,Activo
3891,David Chapman,West,rice-austin,Activo
3892,Colleen Lewis,West,webb,Activo
3893,Crystal Garcia,Lake,thomas-taylor,Activo
3894,David Phillips,East,williams,Activo
3895,Gabriella Kirby,East,powell,Activo
3896,Douglas Gross,Lake,escobar-miller,Activo
3897,Daniel Fox,New,davidson-leon,Activo
3898,Danielle Lewis,South,wolfe,Activo
3899,Isabella Hicks,East,rogers,Activo
3900,Robert Price,East,ward,Activo
3901,William Harper,East,coffey-henderson,Activo
3902,Vincent Day,Port,austin,Activo
3903,Jon Stevens,East,washington-tyler,Activo
3904,Jonathan Dougherty,North,edwards-neal,Activo
3905,Shannon Burnett,Lake,phillips,No Activo
3906,Vincent Brooks,Port,haney-west,Activo
3907,Valerie Morris,South,riley,Activo
3908,Justin Schmidt,Lake,foley,Activo
3909,Donna Thompson,North,dougherty-zhang,No Activo
3910,Justin Gamble,Lake,massey,Activo
3911,Lisa Bruce,Lake,adams-williams,Activo
3912,Jonathan Williams,East,davis,Activo
3913,Evan Ramirez,South,swanson,Activo
3914,Scott Williamson,New,orr,Activo
3915,Brandon Navarro,South,warren,Activo
3916,Marissa Cobb,New,morrison,Activo
3917,Jennifer White,West,jenkins,Activo
3918,Robert Scott,East,cooper-carter,Activo
3919,Brett Gray,East,page,Activo
3920,Judy Allen,Lake,lewis-gomez,Activo
3921,Steven Miller,East,walker-hayes,Activo
3922,Joshua Bauer,South,lewis,Activo
3923,Laura Short,Port,boyd,Activo
3924,Aaron Michael,West,jordan,Activo
3925,Antonio Bates,Port,jimenez,Activo
3926,Alexandria Simpson,New,greene,Activo
3927,Samantha Rose,New,mcclain,Activo
3928,Joseph Weaver,North,zimmerman,Activo
3929,Rodney Smith,West,murillo,Activo
3930,Adrian Carter,East,perkins,Activo
3931,Timothy Jackson,East,ramirez,Activo
3932,Jared Terry,West,logan,Activo
3933,Jenna Glenn,East,hancock,Activo
3934,Juan Montgomery,West,reyes,Activo
3935,Joel Levy,North,kelley,Activo
3936,Dana Stanton,Port,christensen-davis,Activo
3937,Samantha Nguyen,West,munoz,Activo
3938,Patricia Rice,South,garcia,Activo
3939,Lisa Foster,South,king,Activo
3940,Larry Abbott,New,pena-williamson,Activo
3941,Nicole Weaver,Port,tucker-thomas,Activo
3942,Glen Martin,Port,bush,Activo
3943,David Williams,North,mills,Activo
3944,Sylvia Wong,New,carey-woods,Activo
3945,Justin Keith,New,coffey,Activo
3946,Angela Hudson,North,roberts-dougherty,Activo
3947,Jennifer Hood,Port,ramirez,Activo
3948,Andrea Hayes,Port,sherman-johnson,Activo
3949,Bryan Wilson,West,hardy,Activo
3950,Stacey Herrera,New,nguyen,Activo
3951,Jacob Johnson,East,graham-smith,Activo
3952,Thomas Andersen,South,newton,Activo
3953,Curtis Pace,Lake,douglas,Activo
3954,Jamie Meyer,Port,morrison,Activo
3955,Steven Oliver,West,patrick,Activo
3956,Nicole Murphy,South,smith,Activo
3957,Tiffany Kaufman,South,haney,Activo
3958,William Andrade,North,allen,Activo
3959,Timothy Diaz,South,martin-bennett,Activo
3960,Karen Taylor,Port,jones-lozano,Activo
3961,Brian Jenkins,Port,erickson,Activo
3962,Kelly Fisher,Lake,doyle-sanchez,Activo
3963,David Barr,North,bradley,Activo
3964,Shannon Robinson,South,bryan-swanson,Activo
3965,Brian Phillips,South,castillo,Activo
3966,Tony Brown,West,hampton-goodwin,Activo
3967,Maria Gilbert,North,ortiz,Activo
3968,Kyle Hall,South,torres,Activo
3969,George Davis,Lake,hancock,Activo
3970,Pamela Sawyer,Lake,nelson-ward,Activo
3971,Laura Harrell,South,collins,Activo
3972,James Thomas,New,johnson,Activo
3973,Russell Simpson,Port,lloyd,Activo
3974,Erika Lopez,New,baker-osborne,Activo
3975,Kenneth James,Port,hardy,Activo
3976,Jerry Parsons,East,richards,Activo
3977,Misty Anderson,East,lozano-leblanc,Activo
3978,Terri Mitchell,Lake,holland,Activo
3979,Stephanie Collins,West,moore,Activo
3980,William Woods,Port,nelson,Activo
3981,Wendy Nunez,Lake,moreno,Activo
3982,Ricky Campbell,North,smith-cooper,Activo
3983,Eric Wright,Port,ramirez,Activo
3984,Omar Murphy,East,jones-cuevas,Activo
3985,Kristen Ryan,Lake,gutierrez,No Activo
3986,Derrick Lopez,South,downs-cook,Activo
3987,Timothy Carlson,New,brown,Activo
3988,Joshua Houston,West,robinson,Activo
3989,Allison Peterson,West,houston-walker,Activo
3990,Aaron Moran,East,forbes-rubio,Activo
3991,Kaylee Herrera,West,carpenter,Activo
3992,David Martinez,Port,herrera-ruiz,Activo
3993,Christopher Carter,Port,fowler-cook,Activo
3994,Helen Harris,South,mayo,Activo
3995,Shawn Lucas,North,moon,Activo
3996,Andrew Romero,Port,cooper,Activo
3997,Anna Alvarado,South,watson,Activo
3998,Jerry Anderson,Port,mcguire,Activo
3999,Traci Williams,Port,frazier,Activo
4000,Carolyn Hampton,Lake,harrison,Activo
4001,John Roman,New,zavala,Activo
4002,David West,Lake,smith-peterson,Activo
4003,Kathryn Gonzalez DVM,North,mendez,Activo
4004,Stephen Rojas,West,valenzuela-wright,Activo
4005,Dave Serrano MD,Port,wilkerson,Activo
4006,Jeremy Gross,Port,chavez-fields,Activo
4007,Amy Clark,New,bridges-wallace,Activo
4008,Carla Rivera,South,wilson,Activo
4009,Mia Cummings,West,cook-archer,Activo
4010,Dan Tran,South,grimes-martin,Activo
4011,Timothy Shields,East,santos-sexton,Activo
4012,Adam Hernandez,East,lambert-bender,Activo
4013,Michelle Nash,East,davies-solis,Activo
4014,Adrian Mitchell,North,miller-johns,Activo
4015,Andre Cole,North,smith,Activo
4016,Cassandra Becker,East,ayala,Activo
4017,Destiny Bowman,Port,stark,Activo
4018,Laura Rodgers,North,brooks,Activo
4019,Leon Pena,North,moore,Activo
4020,Richard Booth,South,thomas,Activo
4021,Adrian Martinez,South,larsen,Activo
4022,Joseph Berry,West,garcia,Activo
4023,Lee Butler,South,howard,No Activo
4024,Katrina Davies,New,durham-shannon,Activo
4025,Laura Morgan,Port,thompson,Activo
4026,Dillon Santana,Lake,clark-butler,Activo
4027,Craig Smith,New,collins-cooper,Activo
4028,Julia Clark,New,morrison-sherman,Activo
4029,Roy Sellers,South,jones,Activo
4030,Jack Webb,South,mckinney,Activo
4031,Timothy Shepard,West,thomas,Activo
4032,Jennifer Morton,New,drake-martinez,Activo
4033,Susan Pearson,Port,moore-nixon,Activo
4034,Breanna Wright,West,carroll-white,Activo
4035,Kristen Juarez,Port,stewart,Activo
4036,Crystal Brown,South,zamora,Activo
4037,Brian Best,New,king,Activo
4038,Eric Johnson,West,suarez-diaz,Activo
4039,Carla Fowler,New,franklin,Activo
4040,Hunter Pennington,South,valdez,No Activo
4041,Shawn Edwards,Port,ryan,Activo
4042,Matthew Bennett,New,guerrero,Activo
4043,Charles Villarreal,East,levine-skinner,Activo
4044,Anthony Sherman,New,fox,Activo
4045,Angela Gibson,South,weiss-stone,Activo
4046,Mario Flores,West,smith,Activo
4047,Joshua Gomez,South,pearson,Activo
4048,Elizabeth Delgado,West,perry,Activo
4049,Eric Curtis,East,hoover-myers,Activo
4050,Ronald Olson,New,lewis,Activo
4051,Stephanie Adams,West,collins,Activo
4052,Angela Houston,South,horton,Activo
4053,Caitlin Meza,South,kramer,Activo
4054,Tracy Moore,East,palmer,Activo
4055,Ryan Allen,Port,edwards,Activo
4056,Matthew Bender,South,robinson-campbell,Activo
4057,Julie Vincent DDS,Lake,patel,Activo
4058,Dustin Sandoval,Port,meyers,Activo
4059,Joseph Griffin,North,williams,Activo
4060,Robert Tran,West,campbell,Activo
4061,Amy Roberts,New,ayers,Activo
4062,Douglas Ortiz,Port,jones-vega,Activo
4063,Cody Gallagher,West,williams,Activo
4064,Dr. Jessica Washington,North,bailey,Activo
4065,Autumn Ingram,North,wagner-banks,Activo
4066,Brenda Davidson,East,morales,Activo
4067,Jeffery Flynn,South,spears-garcia,Activo
4068,Aaron Williams,South,schmidt,No Activo
4069,Kevin Campbell,East,bradford-glass,Activo
4070,Holly Williams,South,miller,Activo
4071,Janet Pierce,North,alexander,Activo
4072,Desiree Evans,West,washington,Activo
4073,Patrick Garcia,Lake,allen-chan,Activo
4074,Rachel Ware DDS,Lake,johnston,Activo
4075,Joanna Ross,West,smith,Activo
4076,Justin Wilson,East,scott-woods,Activo
4077,Scott Taylor,West,arnold-little,Activo
4078,Maria Rivas,East,howard,Activo
4079,Laura Smith MD,South,johnson,Activo
4080,Mr. Matthew Wyatt,South,griffin,Activo
4081,Tyler Green,Lake,larsen,Activo
4082,Kelly Hurley,North,campbell,Activo
4083,Michael Walker,West,wilson,No Activo
4084,Kristen Cherry,Port,oneal-castillo,Activo
4085,Wendy Cardenas,South,daniel-mullins,Activo
4086,Jared Johnson,East,buck,Activo
4087,Ralph Thomas,Port,bentley,No Activo
4088,Raymond Wright,Port,burgess,Activo
4089,Lauren Banks,Port,peters,Activo
4090,Sean Griffith,East,fox,Activo
4091,Kim Johnson,Lake,perez-zimmerman,Activo
4092,Hunter Edwards,West,murphy,Activo
4093,James Curtis,West,cortez,Activo
4094,Amanda Rodriguez,West,phillips,Activo
4095,Sherry Gibson,West,mann,Activo
4096,Michael Hurst,Lake,davis,Activo
4097,Angela Riley,South,bailey,Activo
4098,Lee Robinson,Lake,reyes,Activo
4099,Anthony Kramer,East,parsons-thomas,Activo
4100,Jennifer Herman,Lake,mitchell,Activo
4101,Patricia Miller,Port,hughes,Activo
4102,Paul Mitchell,Port,lawrence,Activo
4103,Andrea Griffin,Lake,ramirez,Activo
4104,Catherine Robinson,East,ball,Activo
4105,Craig Branch,East,jacobs-anderson,Activo
4106,Aaron Beltran,South,anderson,Activo
4107,Vanessa Dickerson,New,west-gordon,Activo
4108,Keith Reynolds,South,wilson-adams,Activo
4109,Amanda Graham,South,arellano,Activo
4110,Robert Downs,Lake,winters-bailey,Activo
4111,Frank Stewart,North,williamson,Activo
4112,Cody Rodriguez,South,smith,Activo
4113,Bonnie Mack,East,miller-gomez,Activo
4114,Tyler Smith,East,abbott,Activo
4115,Monica Soto,North,clark-johnston,Activo
4116,Lauren Hernandez,East,gutierrez,Activo
4117,Sierra Miles,North,norris-johnson,Activo
4118,Tyler Hill,North,snyder,Activo
4119,Bobby Fletcher,South,delgado,Activo
4120,Shawn Mcdonald,Lake,riley,Activo
4121,David Anderson,South,jackson,Activo
4122,Kara Smith DVM,New,taylor,Activo
4123,Sierra Hampton,North,hahn,Activo
4124,Rebecca Rose,West,wagner-wilson,Activo
4125,Christine Hardin,Lake,reed-jones,Activo
4126,David Ward,North,meyer-white,Activo
4127,Jason Gutierrez Jr.,South,bell,Activo
4128,Alison Simon,East,garrett-mccann,Activo
4129,Julie Rose,South,riley-nelson,Activo
4130,Tonya Morrison,East,bowen,Activo
4131,Kimberly Barr,East,carter,Activo
4132,Jacqueline Soto,South,pierce,No Activo
4133,Peter Watkins,North,gray-bright,Activo
4134,Mary Scott,South,miller,Activo
4135,Christopher Ryan,North,reese,Activo
4136,Melissa Hamilton,New,stewart-white,Activo
4137,Philip Martinez,Lake,hess,Activo
4138,Dennis Flores,East,baker,Activo
4139,Kenneth Wallace,East,stephenson,Activo
4140,Thomas Mendez,Lake,walker,Activo
4141,Jacqueline Waters,East,garcia-rivers,Activo
4142,Thomas Brooks,North,rodriguez-knight,Activo
4143,Martin Hamilton,Lake,mills,Activo
4144,Shelly Mcfarland,Port,west,Activo
4145,Jacob Johnson,East,scott,Activo
4146,Ronald Mitchell,New,russo,Activo
4147,Michael Lee,Port,powers,Activo
4148,Brandy Vazquez,East,flores,No Activo
4149,Dawn Lynch,Lake,montgomery,Activo
4150,Samantha Peterson,South,miller,Activo
4151,Scott Young,New,cantrell,Activo
4152,Michael Bonilla,Port,miller,Activo
4153,Laura Porter,Lake,sullivan-glenn,Activo
4154,Veronica Wheeler,Port,hernandez,Activo
4155,Janice Walter,Port,melendez,Activo
4156,Rachel Robles,New,smith,Activo
4157,Scott Petersen,New,cruz-holt,Activo
4158,Dean Palmer,North,valdez,Activo
4159,Joseph Matthews,South,cook,Activo
4160,Melissa Sparks,West,mendez-ray,Activo
4161,Susan Day,South,mays-hudson,Activo
4162,Betty Rogers,Port,lopez-patton,Activo
4163,Michael Davis,Lake,silva,Activo
4164,Catherine Griffith,East,garcia-glover,Activo
4165,Tina Scott,West,thompson,Activo
4166,Paul Chen,East,anderson-wheeler,Activo
4167,William Thomas,Port,carroll,Activo
4168,Holly Mcgrath,West,jackson,Activo
4169,Brittany Flowers,North,hancock,Activo
4170,Todd Parker,East,miller-lane,Activo
4171,Latasha Taylor,North,flores,Activo
4172,Christine Olson,North,bennett,Activo
4173,Nicholas Matthews,East,morgan,Activo
4174,James Evans,North,sims,Activo
4175,Kelly Tran,Lake,king,Activo
4176,Jill Johnson,West,obrien,Activo
4177,Linda Proctor,North,little-saunders,Activo
4178,Mary Stephens,Port,le,Activo
4179,Randall Leon,New,roberson,Activo
4180,Travis Decker,Lake,morgan,Activo
4181,Sean Brown,North,hernandez,Activo
4182,Rebecca George,West,frye,Activo
4183,Susan Martin,East,wiggins,Activo
4184,Benjamin Stevens,East,haney,Activo
4185,Cynthia Williams,Lake,carpenter,Activo
4186,Robert Fisher,West,leach,Activo
4187,Angela Terry,East,torres,Activo
4188,Patricia Guerra,New,adams-jordan,Activo
4189,Brittany Blevins,East,lopez,Activo
4190,Megan Harris,New,andrews,Activo
4191,Brandy Delacruz,West,walsh-watson,Activo
4192,Angela Keller,East,anthony,Activo
4193,Chase Johnson,Port,ochoa,Activo
4194,Austin Hoover,South,ray,Activo
4195,Christopher Chambers,North,castillo-hernandez,Activo
4196,Charles Bates,South,williams,Activo
4197,Heather Hernandez,West,miller,Activo
4198,Daniel Mays,North,morales,Activo
4199,Wayne Weaver,East,walker-wells,Activo
4200,Michael Avila,South,goodman-reynolds,Activo
4201,Carl Norman,Lake,perez,Activo
4202,Nathaniel Allen,Lake,campbell,Activo
4203,Angela Evans,West,diaz-kaiser,Activo
4204,Erin Patton,Port,livingston,No Activo
4205,Yolanda Farmer,Port,garcia,Activo
4206,Michelle Wright,South,mitchell,Activo
4207,Marcus Villanueva,Port,bryant,Activo
4208,Mrs. Beverly Harvey,West,gibson,Activo
4209,Darius Young,Lake,brown-price,Activo
4210,Michael Waters,Lake,robertson-ray,Activo
4211,Miguel Walsh,South,williams-watson,Activo
4212,Lawrence Rivas,New,hernandez,Activo
4213,David Taylor,West,lopez,Activo
4214,Renee Morris,Port,brock,Activo
4215,Adrian Williams,New,jones,Activo
4216,Nicholas Wood,Lake,smith,Activo
4217,Casey Hamilton,West,vargas-stephens,Activo
4218,Debra Farmer,Port,garcia,Activo
4219,Jessica Gonzalez,New,russell,Activo
4220,Michael Wilson,North,farmer-sanders,Activo
4221,Adam Medina,Port,jensen-lamb,Activo
4222,Mary Orozco,East,hamilton-ellison,Activo
4223,Linda Robinson,North,lee,Activo
4224,Megan Guerrero,New,stevens-williams,Activo
4225,Jeffrey Stewart,New,moore-baker,Activo
4226,Brian Garcia,East,anderson,Activo
4227,Darryl Higgins,Port,berry,Activo
4228,Philip Wolfe,South,hawkins-phelps,Activo
4229,Alan James,Lake,cooper,Activo
4230,Robert Bowers,Port,nichols,Activo
4231,Craig Gonzalez,Port,reeves,Activo
4232,Kimberly Estrada,New,harris,Activo
4233,Joel Ross,New,brown,Activo
4234,Erin Ford,North,mcdowell,Activo
4235,Jacqueline Lane,North,payne-kennedy,Activo
4236,Victoria Bennett MD,East,underwood-jones,Activo
4237,James Kemp,North,beck-arnold,Activo
4238,John Bradford,West,ford,Activo
4239,Joseph Bowman,South,scott,Activo
4240,Lisa Hall,East,gonzalez,Activo
4241,Lori Cook,Lake,robinson-jenkins,Activo
4242,Kelly Adams,North,pierce,Activo
4243,Dustin Shepherd,South,dunlap,Activo
4244,Joshua Reynolds,Lake,sanders-walker,Activo
4245,Julie Park,New,williams,Activo
4246,Jamie Curtis,Port,kirk-knight,Activo
4247,Juan Flores,New,noble,Activo
4248,Kenneth Williams,Port,fernandez-manning,No Activo
4249,Katrina Williams,East,avila,Activo
4250,Tonya Hunt,New,mcmahon,Activo
4251,Laura Blair,Lake,woods,Activo
4252,Casey Crawford,New,smith,Activo
4253,Kelly Turner,New,cordova,Activo
4254,Breanna Carroll,East,tucker,Activo
4255,Thomas Leblanc,West,waters,Activo
4256,Brittany Marquez,North,shepherd,No Activo
4257,John Miller,New,heath-harris,No Activo
4258,Melinda Ross,West,juarez-simmons,Activo
4259,Andrew Fischer,North,donaldson,Activo
4260,Morgan Cunningham,Lake,carpenter-kennedy,Activo
4261,Austin Fisher,South,schultz,Activo
4262,Megan Fernandez DDS,South,martin,Activo
4263,William Smith,Port,porter,Activo
4264,Brenda Wilkerson,North,burnett-alvarez,Activo
4265,Leslie Jennings,New,montgomery,Activo
4266,Melissa Adams,East,smith,Activo
4267,Jesse Stevenson,South,wright,Activo
4268,Cameron Melton,North,moran,Activo
4269,Whitney Williams,Lake,hebert,Activo
4270,Adam Greene,New,smith-valdez,Activo
4271,John Perez,West,white,Activo
4272,Jimmy Marsh,Lake,bailey-evans,Activo
4273,Jesse Johnson MD,North,williams,Activo
4274,Debra Cox,North,tucker,Activo
4275,Rebecca Cox,North,perry-tran,Activo
4276,Matthew Johnson,Port,sanders-lee,Activo
4277,Carolyn Edwards,Lake,contreras-booker,Activo
4278,Carla Bailey,Lake,moreno,Activo
4279,Wendy Hall,West,tucker-thompson,Activo
4280,Ethan Jordan,West,arnold-fields,Activo
4281,James Davenport,Port,gonzalez,Activo
4282,Jennifer Ferguson,Lake,leonard-henry,Activo
4283,Nancy Williams,Port,barker-bradley,Activo
4284,Jesse Guzman,West,gallegos,Activo
4285,Ryan Ward,North,johnson,Activo
4286,Elizabeth Reynolds,North,black,Activo
4287,Mark Everett,New,lester-hansen,No Activo
4288,Nancy Peters,New,bryant-hayes,Activo
4289,William Parker,South,huynh-foster,Activo
4290,Wesley Cuevas,Lake,schneider-shields,Activo
4291,Jason Scott,Lake,morgan,Activo
4292,Emily Powers MD,Lake,stewart,Activo
4293,Richard Phillips,New,jensen,No Activo
4294,Dawn Haynes,Port,baker,Activo
4295,Rebecca Smith,South,holland-perry,Activo
4296,Isaac Stewart,West,massey,Activo
4297,Jeffrey Callahan,New,perkins,Activo
4298,Brian Coleman,North,velasquez,Activo
4299,Stephanie Reed,North,thompson,Activo
4300,Michael Montgomery,Lake,esparza,Activo
4301,Daniel Robinson,South,schmidt,Activo
4302,Kristin Walker,North,torres,Activo
4303,Albert Ritter,North,fritz-bruce,Activo
4304,Samantha Sims,West,carroll-grimes,Activo
4305,Alejandro Jones,Port,ward-martinez,Activo
4306,Jasmine Hicks,West,mcguire-williams,Activo
4307,John Bean,West,king,Activo
4308,Jermaine Jones,West,hill,Activo
4309,Sara Lane,New,boyd,Activo
4310,Michael Yoder,West,thompson,Activo
4311,Kevin Parker,West,santiago-petty,Activo
4312,Jonathan Ray,South,king-roberts,Activo
4313,Miguel Williams,West,williams,Activo
4314,Angela White,South,sims,Activo
4315,Johnny Hernandez,East,todd,Activo
4316,Philip Andrews,New,jefferson,Activo
4317,Tracy Duncan,East,padilla-hughes,Activo
4318,Christopher Hamilton,South,hudson-ross,Activo
4319,Joshua Curtis,East,alvarez-morrow,Activo
4320,James Gray,North,vang-hurst,Activo
4321,Susan Bailey,New,hernandez,Activo
4322,Daniel Rodriguez,South,park-wong,Activo
4323,Molly Taylor,East,guerra,Activo
4324,Christopher Scott,North,richardson,Activo
4325,Kathy Briggs,New,tucker,Activo
4326,Jessica Valdez,New,knox,Activo
4327,Douglas Nguyen,Lake,ortiz,Activo
4328,Amanda Leon,Port,adams,Activo
4329,Darrell Robinson,West,watson,Activo
4330,Dr. Michelle Spence,Port,miller,Activo
4331,Yesenia Johnson MD,East,holmes,Activo
4332,Edward Smith,West,carter,Activo
4333,Kathleen Copeland,North,costa,Activo
4334,Courtney Donaldson,Lake,malone-fowler,Activo
4335,Keith Gross,East,freeman,Activo
4336,Ashley Webb,North,reynolds-maldonado,Activo
4337,Kayla Salazar,West,davenport,Activo
4338,Allen Anderson,New,simmons,Activo
4339,Jacqueline Stewart,New,foster-moore,Activo
4340,Jaime English,North,fischer-downs,Activo
4341,Amanda Green,New,martin,Activo
4342,Keith James,Port,nelson-brown,Activo
4343,David Richardson,South,thomas,Activo
4344,Dawn Jenkins,West,brooks,Activo
4345,Sergio Flowers,West,taylor-sutton,Activo
4346,Patrick Cooper,South,combs-walters,Activo
4347,Margaret Obrien,North,williams-noble,Activo
4348,Steven Harris,New,smith,Activo
4349,Madeline Phillips,North,lowery,Activo
4350,Jillian Davis,East,turner-liu,Activo
4351,Johnny Carrillo,Lake,beck,Activo
4352,Eric Shepherd,New,sanchez,Activo
4353,Robert Parks,West,holloway,Activo
4354,Andrea Mccann,Port,morrow,Activo
4355,Heather Rodriguez,South,lopez,Activo
4356,Melissa Mullen,Port,reyes,Activo
4357,William Smith,East,ellis,Activo
4358,Amanda Jones,West,brown-little,Activo
4359,Vincent Wheeler,Port,smith-bowers,Activo
4360,Peter Diaz,North,oneill-jackson,Activo
4361,Phillip Price,New,perez,Activo
4362,Kevin Adams,Port,david,Activo
4363,Raymond Cook,Port,reyes,Activo
4364,Steven Fletcher,North,sawyer-lewis,Activo
4365,Mary Roberts,West,lewis,Activo
4366,Jesse Caldwell,New,long,Activo
4367,Allison Alexander,North,patterson,Activo
4368,Courtney Gallegos,Port,small,Activo
4369,Gabriel Jones,East,williams,Activo
4370,James Hardin,Port,shaffer-rivera,Activo
4371,Morgan Williams,Port,delgado,Activo
