nbr_inc_id,var_inc_nombre,var_inc_fecha,var_inc_status,nbr_ci_id
3846,Henry,2021-03-23,Caso cerrado,3846
3847,Kirby,2021-06-21,Caso activo,3847
3848,Pope,2020-05-09,Caso activo,3848
3849,Kim,2021-05-31,Caso Archivado,3849
3850,Edwards,2021-02-12,Caso Archivado,3850
3851,Miles,2021-12-15,Caso cerrado,3851
3852,Wilson,2021-04-19,Caso cerrado,3852
3853,Wiley,2022-06-24,Caso cerrado,3853
3854,Tate,2022-12-21,Caso Archivado,3854
3855,Ortega,2020-08-14,Caso Archivado,3855
3856,Bright,2021-01-06,Caso activo,3856
3857,Schneider,2021-05-06,Caso activo,3857
3858,Marsh,2020-08-05,Caso activo,3858
3859,Miller,2020-08-10,Caso activo,3859
3860,Roth,2020-06-29,Caso Archivado,3860
3861,Lopez,2020-11-13,Caso activo,3861
3862,Mitchell,2022-10-21,Caso Archivado,3862
3863,Garrett,2022-08-03,Caso activo,3863
3864,Williams,2021-09-15,Caso activo,3864
3865,Marquez,2022-05-31,Caso Archivado,3865
3866,Cooper,2021-04-09,Caso Archivado,3866
3867,Cervantes,2022-01-22,Caso activo,3867
3868,Martin,2023-01-12,Caso activo,3868
3869,Jones,2021-01-06,Caso cerrado,3869
3870,Perez,2022-06-17,Caso Archivado,3870
3871,Bell,2021-07-27,Caso Archivado,3871
3872,Charles,2021-01-07,Caso cerrado,3872
3873,Murphy,2022-10-07,Caso activo,3873
3874,Henry,2021-01-20,Caso cerrado,3874
3875,Perez,2021-02-18,Caso cerrado,3875
3876,Fisher,2021-10-04,Caso activo,3876
3877,Rangel,2020-11-09,Caso activo,3877
3878,Pierce,2021-09-11,Caso Archivado,3878
3879,Hill,2021-07-09,Caso activo,3879
3880,White,2021-07-20,Caso activo,3880
3881,Hawkins,2022-01-16,Caso Archivado,3881
3882,Wheeler,2022-11-16,Caso activo,3882
3883,York,2020-06-02,Caso cerrado,3883
3884,Winters,2021-11-20,Caso Archivado,3884
3885,Harris,2021-04-08,Caso Archivado,3885
3886,Humphrey,2022-05-30,Caso activo,3886
3887,Weber,2021-01-18,Caso activo,3887
3888,Simpson,2022-10-09,Caso activo,3888
3889,Hughes,2020-06-07,Caso Archivado,3889
3890,Hart,2022-08-21,Caso activo,3890
3891,Burgess,2022-07-25,Caso activo,3891
3892,Lee,2022-11-06,Caso activo,3892
3893,Collins,2020-08-13,Caso activo,3893
3894,Martin,2020-05-08,Caso Archivado,3894
3895,Carlson,2020-04-29,Caso Archivado,3895
3896,Vazquez,2022-04-21,Caso activo,3896
3897,Edwards,2020-05-26,Caso Archivado,3897
3898,Price,2020-08-19,Caso Archivado,3898
3899,Marshall,2020-03-14,Caso cerrado,3899
3900,Griffin,2021-08-06,Caso Archivado,3900
3901,Mcmillan,2020-05-13,Caso activo,3901
3902,Campbell,2022-07-01,Caso Archivado,3902
3903,West,2020-01-27,Caso activo,3903
3904,Oconnor,2022-02-24,Caso Archivado,3904
3905,Gomez,2022-03-21,Caso activo,3905
3906,Davenport,2020-06-13,Caso activo,3906
3907,Murphy,2020-06-06,Caso cerrado,3907
3908,Morgan,2022-06-18,Caso cerrado,3908
3909,Horne,2020-05-30,Caso Archivado,3909
3910,Davis,2022-04-12,Caso cerrado,3910
3911,Riggs,2022-12-05,Caso activo,3911
3912,Fernandez,2022-06-06,Caso activo,3912
3913,Griffin,2021-06-30,Caso cerrado,3913
3914,Carney,2020-01-19,Caso cerrado,3914
3915,Lawson,2020-04-29,Caso activo,3915
3916,Webb,2020-03-17,Caso cerrado,3916
3917,Benjamin,2021-04-22,Caso activo,3917
3918,Jones,2022-09-04,Caso Archivado,3918
3919,Gonzales,2022-11-24,Caso cerrado,3919
3920,Barnett,2022-02-21,Caso activo,3920
3921,Henson,2020-01-13,Caso cerrado,3921
3922,Simpson,2020-01-16,Caso activo,3922
3923,Padilla,2021-02-08,Caso activo,3923
3924,Solomon,2021-09-09,Caso activo,3924
3925,Underwood,2021-01-11,Caso cerrado,3925
3926,Alexander,2022-06-19,Caso activo,3926
3927,Garcia,2020-07-20,Caso cerrado,3927
3928,Valentine,2021-01-13,Caso Archivado,3928
3929,Johnson,2022-02-11,Caso Archivado,3929
3930,Cuevas,2020-01-18,Caso activo,3930
3931,Miller,2022-04-19,Caso Archivado,3931
3932,Sullivan,2020-01-11,Caso Archivado,3932
3933,Powell,2020-11-08,Caso activo,3933
3934,Jones,2021-05-05,Caso activo,3934
3935,Alexander,2022-03-02,Caso Archivado,3935
3936,Moore,2020-06-28,Caso activo,3936
3937,Gardner,2021-06-10,Caso Archivado,3937
3938,Stein,2022-08-05,Caso Archivado,3938
3939,Duffy,2022-06-13,Caso cerrado,3939
3940,Gordon,2021-09-05,Caso activo,3940
3941,Richard,2022-01-06,Caso activo,3941
3942,Rodriguez,2021-11-15,Caso activo,3942
3943,Rivera,2020-12-10,Caso cerrado,3943
3944,Baker,2021-03-09,Caso cerrado,3944
3945,Evans,2021-09-29,Caso cerrado,3945
3946,Schultz,2023-01-01,Caso cerrado,3946
3947,Richardson,2021-12-09,Caso activo,3947
3948,Harrell,2021-10-22,Caso activo,3948
3949,Smith,2021-09-23,Caso activo,3949
3950,Gordon,2021-10-22,Caso activo,3950
3951,Schmidt,2021-03-03,Caso activo,3951
3952,Poole,2022-10-13,Caso Archivado,3952
3953,Flores,2020-09-28,Caso activo,3953
3954,Webb,2022-01-12,Caso activo,3954
3955,Pena,2021-11-28,Caso cerrado,3955
3956,Williams,2020-02-22,Caso cerrado,3956
3957,Oliver,2021-07-05,Caso activo,3957
3958,Richards,2020-12-04,Caso activo,3958
3959,Kent,2020-02-26,Caso Archivado,3959
3960,Dean,2020-09-17,Caso activo,3960
3961,Mendoza,2021-11-11,Caso cerrado,3961
3962,Clark,2021-11-21,Caso activo,3962
3963,Stone,2020-09-14,Caso activo,3963
3964,Rodriguez,2021-09-16,Caso cerrado,3964
3965,Jones,2022-05-19,Caso activo,3965
3966,Trevino,2021-04-09,Caso activo,3966
3967,Perez,2021-04-28,Caso activo,3967
3968,Chen,2020-04-08,Caso activo,3968
3969,Williams,2022-04-25,Caso Archivado,3969
3970,Anderson,2021-11-17,Caso activo,3970
3971,Patterson,2021-10-17,Caso Archivado,3971
3972,Smith,2020-06-13,Caso activo,3972
3973,Wright,2021-01-25,Caso activo,3973
3974,Taylor,2021-12-08,Caso cerrado,3974
3975,Sellers,2021-09-19,Caso activo,3975
3976,Gregory,2021-08-05,Caso activo,3976
3977,Avila,2020-08-21,Caso Archivado,3977
3978,Hayden,2021-10-21,Caso activo,3978
3979,Williams,2021-03-31,Caso cerrado,3979
3980,Murillo,2020-08-20,Caso activo,3980
3981,Mendoza,2022-11-24,Caso cerrado,3981
3982,Mcbride,2021-09-08,Caso activo,3982
3983,Ayala,2020-06-19,Caso activo,3983
3984,Allen,2021-01-30,Caso cerrado,3984
3985,Hernandez,2021-01-27,Caso cerrado,3985
3986,Martinez,2022-07-30,Caso Archivado,3986
3987,Williams,2022-07-27,Caso Archivado,3987
3988,Brooks,2020-12-04,Caso activo,3988
3989,Martinez,2021-05-16,Caso activo,3989
3990,Barnes,2023-01-05,Caso Archivado,3990
3991,English,2023-01-13,Caso Archivado,3991
3992,Dunn,2022-10-12,Caso activo,3992
3993,Douglas,2022-11-29,Caso Archivado,3993
3994,Smith,2020-12-31,Caso Archivado,3994
3995,Lane,2022-05-25,Caso activo,3995
3996,Gonzalez,2021-05-21,Caso Archivado,3996
3997,Salas,2022-03-22,Caso activo,3997
3998,Haas,2022-05-26,Caso Archivado,3998
3999,Sullivan,2021-04-24,Caso Archivado,3999
4000,Miller,2021-07-24,Caso activo,4000
4001,Juarez,2021-08-19,Caso activo,4001
4002,Koch,2022-01-27,Caso activo,4002
4003,Merritt,2020-11-24,Caso activo,4003
4004,Meyers,2021-01-19,Caso cerrado,4004
4005,Santana,2020-01-18,Caso activo,4005
4006,White,2021-10-15,Caso activo,4006
4007,Spencer,2020-10-13,Caso activo,4007
4008,Jensen,2020-03-30,Caso Archivado,4008
4009,Mccann,2020-10-10,Caso cerrado,4009
4010,Kelly,2022-07-09,Caso Archivado,4010
4011,Mason,2022-12-30,Caso activo,4011
4012,Parker,2022-10-08,Caso activo,4012
4013,Orozco,2021-09-11,Caso cerrado,4013
4014,Bell,2020-12-23,Caso activo,4014
4015,Simmons,2020-08-21,Caso Archivado,4015
4016,Trujillo,2022-12-12,Caso activo,4016
4017,Luna,2021-08-01,Caso activo,4017
4018,Williams,2020-06-15,Caso activo,4018
4019,Hanson,2020-05-29,Caso activo,4019
4020,Carter,2022-09-04,Caso activo,4020
4021,Blankenship,2020-04-18,Caso cerrado,4021
4022,Kelly,2022-12-18,Caso Archivado,4022
4023,Downs,2020-08-12,Caso cerrado,4023
4024,Stewart,2020-10-20,Caso Archivado,4024
4025,Wilson,2021-11-18,Caso cerrado,4025
4026,Nielsen,2021-02-16,Caso cerrado,4026
4027,Travis,2022-02-09,Caso Archivado,4027
4028,Carter,2022-09-07,Caso activo,4028
4029,Taylor,2020-07-31,Caso activo,4029
4030,Cook,2022-12-27,Caso Archivado,4030
4031,Lopez,2022-02-03,Caso cerrado,4031
4032,Clark,2022-04-23,Caso cerrado,4032
4033,Rodriguez,2020-08-05,Caso activo,4033
4034,Luna,2022-12-28,Caso Archivado,4034
4035,Watson,2020-09-23,Caso activo,4035
4036,Clark,2020-10-17,Caso Archivado,4036
4037,Brady,2022-10-12,Caso Archivado,4037
4038,Anthony,2021-06-02,Caso activo,4038
4039,Mullen,2022-04-05,Caso activo,4039
4040,Gonzalez,2022-11-30,Caso Archivado,4040
4041,Rodriguez,2022-04-11,Caso activo,4041
4042,Reed,2021-09-22,Caso cerrado,4042
4043,Warren,2020-12-06,Caso Archivado,4043
4044,Roberts,2021-07-11,Caso cerrado,4044
4045,Walsh,2022-07-22,Caso activo,4045
4046,Suarez,2022-02-22,Caso Archivado,4046
4047,Maxwell,2022-09-17,Caso Archivado,4047
4048,Delgado,2022-05-19,Caso activo,4048
4049,Wade,2022-10-04,Caso Archivado,4049
4050,Torres,2021-09-07,Caso Archivado,4050
4051,Harrison,2021-09-29,Caso cerrado,4051
4052,Schneider,2020-01-26,Caso cerrado,4052
4053,Montes,2020-05-31,Caso activo,4053
4054,Scott,2021-08-17,Caso activo,4054
4055,Skinner,2021-10-06,Caso cerrado,4055
4056,Johnson,2020-01-29,Caso activo,4056
4057,Morris,2020-03-30,Caso activo,4057
4058,Estrada,2022-07-12,Caso activo,4058
4059,Roberts,2021-08-30,Caso activo,4059
4060,Cabrera,2020-07-12,Caso activo,4060
4061,Wilson,2020-07-12,Caso cerrado,4061
4062,Shannon,2022-08-04,Caso activo,4062
4063,Odonnell,2020-09-07,Caso cerrado,4063
4064,Zimmerman,2022-04-22,Caso cerrado,4064
4065,Davila,2020-10-24,Caso activo,4065
4066,Hernandez,2020-08-06,Caso activo,4066
4067,Saunders,2020-04-17,Caso cerrado,4067
4068,Bush,2021-06-12,Caso activo,4068
4069,Hensley,2020-05-30,Caso activo,4069
4070,Arellano,2021-03-12,Caso cerrado,4070
4071,Mcfarland,2021-02-07,Caso Archivado,4071
4072,Gardner,2022-01-03,Caso activo,4072
4073,Dalton,2022-07-22,Caso activo,4073
4074,Peters,2022-08-13,Caso Archivado,4074
4075,Whitney,2022-05-18,Caso Archivado,4075
4076,Vargas,2020-05-24,Caso cerrado,4076
4077,Vasquez,2022-07-31,Caso activo,4077
4078,Macdonald,2021-01-09,Caso Archivado,4078
4079,Green,2020-04-29,Caso Archivado,4079
4080,White,2020-09-28,Caso activo,4080
4081,Robinson,2022-10-22,Caso Archivado,4081
4082,Rose,2022-02-28,Caso cerrado,4082
4083,Jones,2020-03-18,Caso Archivado,4083
4084,Taylor,2022-05-28,Caso cerrado,4084
4085,Ritter,2022-08-16,Caso cerrado,4085
4086,Davis,2021-08-01,Caso cerrado,4086
4087,Johnson,2022-01-17,Caso Archivado,4087
4088,Griffin,2021-04-21,Caso Archivado,4088
4089,Stevens,2022-09-25,Caso activo,4089
4090,Perez,2022-01-20,Caso Archivado,4090
4091,Thomas,2021-10-24,Caso cerrado,4091
4092,Lopez,2021-03-04,Caso Archivado,4092
4093,Ortiz,2021-08-14,Caso activo,4093
4094,Green,2021-11-30,Caso cerrado,4094
4095,Vasquez,2020-09-16,Caso Archivado,4095
4096,Smith,2022-12-29,Caso Archivado,4096
4097,Garcia,2022-05-25,Caso activo,4097
4098,Thornton,2023-01-05,Caso activo,4098
4099,Reed,2020-02-06,Caso activo,4099
4100,Brooks,2020-10-06,Caso cerrado,4100
4101,Williams,2023-01-09,Caso activo,4101
4102,Long,2020-07-05,Caso cerrado,4102
4103,Brown,2020-08-23,Caso Archivado,4103
4104,Watts,2020-10-29,Caso cerrado,4104
4105,Barnes,2022-08-25,Caso cerrado,4105
4106,Shea,2021-11-27,Caso activo,4106
4107,Rhodes,2020-01-03,Caso activo,4107
4108,Mcdonald,2021-12-11,Caso Archivado,4108
4109,Norton,2020-07-13,Caso Archivado,4109
4110,Joseph,2022-11-25,Caso cerrado,4110
4111,Vasquez,2021-03-21,Caso activo,4111
4112,Walker,2022-03-12,Caso cerrado,4112
4113,Davidson,2020-04-28,Caso activo,4113
4114,Sullivan,2021-03-26,Caso Archivado,4114
4115,Wells,2022-07-14,Caso activo,4115
4116,Gallagher,2020-09-13,Caso activo,4116
4117,Cummings,2022-11-25,Caso Archivado,4117
4118,Thompson,2020-03-26,Caso Archivado,4118
4119,Fry,2020-01-30,Caso Archivado,4119
4120,Davis,2020-01-17,Caso Archivado,4120
4121,Reynolds,2021-02-13,Caso Archivado,4121
4122,Brown,2020-05-13,Caso activo,4122
4123,Davenport,2021-01-23,Caso Archivado,4123
4124,Garner,2020-07-11,Caso activo,4124
4125,Jimenez,2022-01-19,Caso activo,4125
4126,Henderson,2021-07-27,Caso Archivado,4126
4127,Bradford,2020-12-26,Caso activo,4127
4128,Rodriguez,2021-01-26,Caso activo,4128
4129,Williams,2020-03-25,Caso Archivado,4129
4130,Houston,2020-03-15,Caso activo,4130
4131,Walsh,2022-02-08,Caso cerrado,4131
4132,Arellano,2022-05-02,Caso cerrado,4132
4133,Miranda,2022-03-22,Caso Archivado,4133
4134,Gonzalez,2020-06-24,Caso cerrado,4134
4135,Wright,2020-05-19,Caso activo,4135
4136,Dominguez,2022-07-21,Caso cerrado,4136
4137,Crawford,2020-01-19,Caso Archivado,4137
4138,Foster,2020-07-02,Caso activo,4138
4139,Trujillo,2022-10-11,Caso Archivado,4139
4140,Simpson,2021-10-20,Caso cerrado,4140
4141,Green,2021-02-16,Caso activo,4141
4142,Gonzalez,2022-11-18,Caso activo,4142
4143,Mitchell,2021-03-08,Caso activo,4143
4144,Marshall,2022-06-23,Caso Archivado,4144
4145,Williams,2021-04-29,Caso Archivado,4145
4146,Hernandez,2020-01-14,Caso activo,4146
4147,Carter,2021-05-04,Caso activo,4147
4148,Burns,2020-03-29,Caso cerrado,4148
4149,Smith,2020-12-06,Caso Archivado,4149
4150,Perry,2020-10-19,Caso Archivado,4150
4151,Rodriguez,2020-08-07,Caso activo,4151
4152,Fox,2020-11-26,Caso Archivado,4152
4153,Nash,2021-10-08,Caso cerrado,4153
4154,Johnson,2022-10-08,Caso activo,4154
4155,Jackson,2022-12-20,Caso activo,4155
4156,West,2020-12-19,Caso activo,4156
4157,Price,2022-01-15,Caso activo,4157
4158,Morgan,2020-12-21,Caso activo,4158
4159,Johnson,2022-04-28,Caso cerrado,4159
4160,Nunez,2021-09-29,Caso activo,4160
4161,Patel,2020-02-26,Caso activo,4161
4162,Jacobs,2021-03-10,Caso cerrado,4162
4163,Hall,2020-11-01,Caso Archivado,4163
4164,Kramer,2020-08-17,Caso cerrado,4164
4165,Parsons,2022-11-08,Caso cerrado,4165
4166,Maddox,2021-11-20,Caso cerrado,4166
4167,Gonzalez,2022-10-02,Caso activo,4167
4168,Elliott,2021-04-29,Caso Archivado,4168
4169,Ryan,2020-11-01,Caso activo,4169
4170,Levine,2022-04-21,Caso Archivado,4170
4171,Thompson,2020-10-31,Caso Archivado,4171
4172,Klein,2021-01-18,Caso activo,4172
4173,Francis,2022-08-23,Caso Archivado,4173
4174,Newman,2021-06-19,Caso Archivado,4174
4175,James,2020-03-02,Caso Archivado,4175
4176,Vasquez,2022-11-20,Caso activo,4176
4177,Burgess,2022-04-23,Caso Archivado,4177
4178,Huang,2020-07-08,Caso activo,4178
4179,Huang,2022-08-08,Caso Archivado,4179
4180,Gonzalez,2023-01-15,Caso cerrado,4180
4181,Leblanc,2022-01-22,Caso activo,4181
4182,Anthony,2022-08-13,Caso activo,4182
4183,Sampson,2020-07-19,Caso activo,4183
4184,Anderson,2021-01-07,Caso cerrado,4184
4185,Ramirez,2021-04-08,Caso activo,4185
4186,Mcdonald,2020-06-06,Caso activo,4186
4187,Rodriguez,2020-02-14,Caso activo,4187
4188,Kelley,2021-01-15,Caso activo,4188
4189,Wilkinson,2021-03-16,Caso activo,4189
4190,Brown,2021-02-11,Caso activo,4190
4191,Mcdonald,2020-10-23,Caso Archivado,4191
4192,Phillips,2021-07-22,Caso Archivado,4192
4193,Lyons,2020-08-15,Caso activo,4193
4194,Brown,2020-09-19,Caso cerrado,4194
4195,Butler,2020-05-12,Caso Archivado,4195
4196,Vargas,2022-04-15,Caso activo,4196
4197,Maldonado,2022-03-14,Caso Archivado,4197
4198,Black,2020-07-06,Caso Archivado,4198
4199,Alexander,2021-02-01,Caso activo,4199
4200,Wheeler,2022-08-10,Caso activo,4200
4201,Harris,2022-12-01,Caso activo,4201
4202,Griffin,2022-05-26,Caso activo,4202
4203,Robertson,2020-02-09,Caso Archivado,4203
4204,Nielsen,2021-06-15,Caso cerrado,4204
4205,Hill,2022-11-26,Caso Archivado,4205
4206,Steele,2022-01-09,Caso cerrado,4206
4207,Boyle,2021-10-27,Caso activo,4207
4208,Christian,2020-09-20,Caso activo,4208
4209,Guzman,2021-01-22,Caso activo,4209
4210,Haynes,2020-04-22,Caso activo,4210
4211,Moore,2022-11-18,Caso Archivado,4211
4212,Anderson,2020-02-27,Caso Archivado,4212
4213,Lewis,2022-01-30,Caso Archivado,4213
4214,Washington,2020-09-30,Caso activo,4214
4215,Gardner,2020-04-30,Caso activo,4215
4216,White,2022-04-27,Caso activo,4216
4217,Cox,2021-05-28,Caso activo,4217
4218,Graves,2020-02-19,Caso Archivado,4218
4219,Mata,2020-11-20,Caso Archivado,4219
4220,Shelton,2021-07-21,Caso Archivado,4220
4221,Yates,2021-10-06,Caso Archivado,4221
4222,Williams,2021-11-21,Caso Archivado,4222
4223,Butler,2022-10-12,Caso activo,4223
4224,Stevenson,2020-08-27,Caso cerrado,4224
4225,Wilson,2022-06-02,Caso Archivado,4225
4226,Dillon,2020-07-20,Caso Archivado,4226
4227,Barajas,2020-06-22,Caso activo,4227
4228,Jacobs,2020-10-19,Caso activo,4228
4229,Ward,2021-04-02,Caso activo,4229
4230,Smith,2022-07-19,Caso cerrado,4230
4231,Owen,2022-05-08,Caso Archivado,4231
4232,King,2020-08-10,Caso activo,4232
4233,Curtis,2020-07-10,Caso activo,4233
4234,Arroyo,2021-10-10,Caso Archivado,4234
4235,Evans,2023-01-02,Caso activo,4235
4236,Thomas,2021-05-03,Caso activo,4236
4237,Smith,2020-04-06,Caso activo,4237
4238,Soto,2022-01-01,Caso activo,4238
4239,Moore,2022-06-26,Caso activo,4239
4240,White,2020-03-07,Caso cerrado,4240
4241,Moody,2023-01-10,Caso activo,4241
4242,Rush,2020-02-12,Caso cerrado,4242
4243,Flynn,2020-04-03,Caso activo,4243
4244,Torres,2020-06-07,Caso Archivado,4244
4245,Sullivan,2020-03-23,Caso activo,4245
4246,Cardenas,2020-02-06,Caso Archivado,4246
4247,Harris,2020-01-30,Caso cerrado,4247
4248,Mcfarland,2021-08-14,Caso cerrado,4248
4249,Castillo,2022-12-12,Caso activo,4249
4250,Wagner,2021-02-27,Caso cerrado,4250
4251,Dawson,2022-10-17,Caso cerrado,4251
4252,Mcclure,2022-05-01,Caso Archivado,4252
4253,Carey,2021-02-03,Caso activo,4253
4254,Williams,2022-12-29,Caso activo,4254
4255,Washington,2020-12-31,Caso cerrado,4255
4256,West,2021-07-07,Caso Archivado,4256
4257,Flores,2021-01-21,Caso Archivado,4257
4258,Wilson,2020-11-16,Caso cerrado,4258
4259,Walker,2022-05-22,Caso Archivado,4259
4260,Floyd,2021-04-05,Caso cerrado,4260
4261,Gardner,2020-05-27,Caso activo,4261
4262,Harris,2022-03-17,Caso cerrado,4262
4263,Silva,2021-08-31,Caso cerrado,4263
4264,Gilmore,2021-04-15,Caso activo,4264
4265,Morgan,2020-06-30,Caso activo,4265
4266,Snyder,2021-12-11,Caso activo,4266
4267,Strickland,2021-12-09,Caso activo,4267
4268,Cowan,2021-07-31,Caso cerrado,4268
4269,Chandler,2022-03-04,Caso cerrado,4269
4270,Ford,2022-12-26,Caso cerrado,4270
4271,Jones,2021-10-08,Caso cerrado,4271
4272,Adams,2020-01-15,Caso activo,4272
4273,Oconnor,2021-03-05,Caso Archivado,4273
4274,Cole,2022-05-04,Caso cerrado,4274
4275,Morrison,2022-04-22,Caso activo,4275
4276,Wilson,2020-01-14,Caso cerrado,4276
4277,Gonzales,2022-01-12,Caso cerrado,4277
4278,Wright,2021-09-24,Caso activo,4278
4279,Blake,2020-01-13,Caso activo,4279
4280,Turner,2022-01-04,Caso activo,4280
4281,Hunt,2022-01-28,Caso activo,4281
4282,Owens,2021-10-30,Caso cerrado,4282
4283,Hernandez,2020-03-07,Caso activo,4283
4284,Brown,2020-05-13,Caso activo,4284
4285,Taylor,2020-06-03,Caso cerrado,4285
4286,Best,2020-11-20,Caso activo,4286
4287,Reed,2022-08-08,Caso activo,4287
4288,Davis,2020-07-20,Caso activo,4288
4289,Luna,2020-09-09,Caso Archivado,4289
4290,Washington,2021-06-07,Caso Archivado,4290
4291,Smith,2021-12-18,Caso activo,4291
4292,Lee,2022-04-10,Caso Archivado,4292
4293,Reynolds,2020-05-08,Caso activo,4293
4294,Harris,2021-11-05,Caso activo,4294
4295,Whitney,2020-06-14,Caso Archivado,4295
4296,Zimmerman,2022-05-02,Caso cerrado,4296
4297,Cox,2022-03-23,Caso cerrado,4297
4298,Franco,2020-03-01,Caso activo,4298
4299,Morris,2022-01-09,Caso cerrado,4299
4300,Terrell,2022-01-20,Caso activo,4300
4301,Robinson,2020-03-15,Caso Archivado,4301
4302,Cook,2022-09-17,Caso activo,4302
4303,Scott,2022-05-23,Caso Archivado,4303
4304,Benjamin,2020-11-12,Caso Archivado,4304
4305,Bernard,2021-09-23,Caso activo,4305
4306,Griffith,2020-11-13,Caso Archivado,4306
4307,Lane,2022-05-28,Caso Archivado,4307
4308,Murphy,2021-07-05,Caso Archivado,4308
4309,Skinner,2022-08-08,Caso activo,4309
4310,Pugh,2021-11-06,Caso activo,4310
4311,Sanders,2022-04-26,Caso Archivado,4311
4312,Weaver,2022-09-24,Caso activo,4312
4313,Weiss,2021-09-02,Caso activo,4313
4314,Pham,2022-02-11,Caso cerrado,4314
4315,Green,2020-09-25,Caso activo,4315
4316,Cook,2022-03-19,Caso activo,4316
4317,Grimes,2021-06-29,Caso activo,4317
4318,Martin,2022-06-17,Caso activo,4318
4319,Allen,2022-07-05,Caso activo,4319
4320,Harris,2022-08-26,Caso activo,4320
4321,Hall,2020-12-03,Caso Archivado,4321
4322,Richardson,2021-03-11,Caso activo,4322
4323,Hamilton,2021-01-03,Caso Archivado,4323
4324,Cole,2020-03-18,Caso Archivado,4324
4325,Cochran,2021-12-22,Caso Archivado,4325
4326,Henderson,2022-06-17,Caso activo,4326
4327,Charles,2021-09-27,Caso cerrado,4327
4328,Skinner,2021-07-20,Caso Archivado,4328
4329,Adams,2020-12-27,Caso cerrado,4329
4330,Rowland,2020-01-07,Caso Archivado,4330
4331,Brown,2020-09-10,Caso activo,4331
4332,Kramer,2020-07-03,Caso cerrado,4332
4333,Bates,2022-02-25,Caso activo,4333
4334,Garrett,2022-08-15,Caso Archivado,4334
4335,Singh,2020-07-28,Caso Archivado,4335
4336,Williams,2022-12-29,Caso Archivado,4336
4337,Bennett,2022-12-10,Caso activo,4337
4338,Carter,2022-07-25,Caso cerrado,4338
4339,Mitchell,2021-11-29,Caso activo,4339
4340,Carter,2022-06-17,Caso activo,4340
4341,Mitchell,2022-12-01,Caso Archivado,4341
4342,Rodriguez,2022-09-10,Caso cerrado,4342
4343,Bullock,2021-05-26,Caso activo,4343
4344,Hines,2022-06-15,Caso cerrado,4344
4345,Jenkins,2022-03-24,Caso activo,4345
4346,Gonzalez,2020-11-26,Caso activo,4346
4347,Robinson,2021-03-05,Caso Archivado,4347
4348,Day,2022-10-07,Caso activo,4348
4349,Williams,2022-10-23,Caso activo,4349
4350,Johnson,2021-04-26,Caso Archivado,4350
4351,Hardin,2021-01-23,Caso Archivado,4351
4352,Logan,2022-11-01,Caso activo,4352
4353,Washington,2022-03-31,Caso Archivado,4353
4354,Olson,2021-02-18,Caso activo,4354
4355,Sanchez,2022-05-13,Caso cerrado,4355
4356,Wall,2022-01-13,Caso activo,4356
4357,Hartman,2021-10-17,Caso cerrado,4357
4358,Hayes,2022-02-22,Caso cerrado,4358
4359,Lewis,2021-07-24,Caso activo,4359
4360,Wong,2021-03-14,Caso cerrado,4360
4361,Dawson,2022-12-28,Caso activo,4361
4362,Rivers,2021-12-07,Caso activo,4362
4363,Chapman,2020-04-24,Caso cerrado,4363
4364,Jordan,2020-06-14,Caso activo,4364
4365,Bennett,2021-09-14,Caso activo,4365
4366,Schmitt,2022-11-20,Caso activo,4366
4367,Stevens,2021-10-15,Caso activo,4367
4368,Prince,2021-05-09,Caso activo,4368
4369,Stone,2021-11-09,Caso Archivado,4369
4370,Ho,2023-01-15,Caso activo,4370
4371,Jacobson,2021-03-02,Caso Archivado,4371
4372,Clark,2022-05-30,Caso activo,4372
4373,Carpenter,2022-02-17,Caso activo,4373
4374,Rodriguez,2021-01-17,Caso activo,4374
4375,Miller,2021-08-27,Caso cerrado,4375
4376,Smith,2022-12-23,Caso activo,4376
4377,Pierce,2020-01-15,Caso activo,4377
4378,Bailey,2021-06-08,Caso Archivado,4378
4379,Aguirre,2020-12-10,Caso Archivado,4379
4380,Burnett,2021-12-31,Caso activo,4380
4381,Nelson,2022-01-31,Caso Archivado,4381
4382,Henry,2020-11-27,Caso cerrado,4382
4383,Nguyen,2020-10-21,Caso activo,4383
4384,Fletcher,2021-01-06,Caso cerrado,4384
4385,Rodriguez,2020-08-12,Caso activo,4385
4386,Campbell,2022-03-16,Caso cerrado,4386
4387,Wilson,2022-07-12,Caso cerrado,4387
4388,Dickson,2020-04-15,Caso cerrado,4388
4389,George,2022-03-22,Caso activo,4389
4390,Mills,2020-01-26,Caso Archivado,4390
4391,Floyd,2020-12-07,Caso activo,4391
4392,Reilly,2021-01-29,Caso activo,4392
4393,Lopez,2020-08-16,Caso cerrado,4393
4394,Braun,2021-05-10,Caso Archivado,4394
4395,Torres,2020-03-13,Caso cerrado,4395
4396,Brown,2022-12-20,Caso cerrado,4396
4397,Hayes,2020-12-01,Caso activo,4397
4398,James,2023-01-07,Caso activo,4398
4399,Johnson,2020-09-25,Caso cerrado,4399
4400,Thomas,2022-09-19,Caso activo,4400
4401,Garza,2020-02-18,Caso Archivado,4401
4402,Hobbs,2021-05-06,Caso activo,4402
4403,Harper,2023-01-10,Caso activo,4403
4404,Williams,2020-11-13,Caso cerrado,4404
4405,Dawson,2022-07-21,Caso activo,4405
4406,Lester,2020-05-06,Caso cerrado,4406
4407,Avery,2021-03-27,Caso Archivado,4407
4408,Hudson,2020-05-05,Caso Archivado,4408
