nbr_ci_id,var_ci_nombre,var_ci_status,nbr_ba_id
2192,Mark Ross,solter/a,2192
2193,John Delgado,casado/a,2193
2194,Christopher Richardson,solter/a,2194
2195,Ronald Rodriguez,solter/a,2195
2196,Brett Smith,Divorciado/a,2196
2197,Ryan Macias,solter/a,2197
2198,Connor Conley,solter/a,2198
2199,Teresa Harris,solter/a,2199
2200,Ann Hernandez,solter/a,2200
2201,Natasha Mills,casado/a,2201
2202,Bradley Bautista MD,solter/a,2202
2203,Andrea Ray,solter/a,2203
2204,Jessica Henderson,casado/a,2204
2205,Carrie Gardner,Divorciado/a,2205
2206,Taylor Shaw,solter/a,2206
2207,Dustin Sims,solter/a,2207
2208,David Ramos,casado/a,2208
2209,Richard Ramirez,solter/a,2209
2210,Zachary Ali,casado/a,2210
2211,Douglas Rice,solter/a,2211
2212,Lisa Rivera,solter/a,2212
2213,Ashley Nguyen,Viudo/a,2213
2214,Christopher Thompson,solter/a,2214
2215,Allison Smith,solter/a,2215
2216,Terri Davidson,solter/a,2216
2217,Dennis Hays,casado/a,2217
2218,Christopher Santana,solter/a,2218
2219,James Rogers,Divorciado/a,2219
2220,Kathy Kirk,Viudo/a,2220
2221,Katrina Walsh,casado/a,2221
2222,Jennifer Bradley,casado/a,2222
2223,Jeffrey Harvey,Viudo/a,2223
2224,Ernest Rodriguez,Viudo/a,2224
2225,Brian Hansen,casado/a,2225
2226,Rachel Garrett,solter/a,2226
2227,Denise Mendez,solter/a,2227
2228,April Cross,casado/a,2228
2229,Crystal Walls,casado/a,2229
2230,Drew Jones,solter/a,2230
2231,Mr. David Lee,Divorciado/a,2231
2232,Joshua Hunt,casado/a,2232
2233,Jordan May,casado/a,2233
2234,Brandon Mcgee,solter/a,2234
2235,Mr. Andrew Klein,casado/a,2235
2236,Christina Henderson,casado/a,2236
2237,Julia Allen,solter/a,2237
2238,James Vaughan,casado/a,2238
2239,Jason Jimenez,Viudo/a,2239
2240,James Hamilton,solter/a,2240
2241,Jeffrey Jackson,Viudo/a,2241
2242,Jennifer Hernandez,solter/a,2242
2243,Jacob Carter,Viudo/a,2243
2244,Teresa West,Viudo/a,2244
2245,Vincent Black,solter/a,2245
2246,Stacy Rios,Viudo/a,2246
2247,Michelle Baird,casado/a,2247
2248,Christopher Velasquez,casado/a,2248
2249,Brooke Underwood,solter/a,2249
2250,Gregory Chambers,casado/a,2250
2251,Wesley Johnson,solter/a,2251
2252,Sarah Harrington,casado/a,2252
2253,Steven Myers,Viudo/a,2253
2254,Destiny Valentine,solter/a,2254
2255,Jeffrey Coleman,casado/a,2255
2256,Cynthia Oconnor,casado/a,2256
2257,Bobby Graves,casado/a,2257
2258,Tracy Roberts,solter/a,2258
2259,Lawrence James,solter/a,2259
2260,Yvonne Cook,solter/a,2260
2261,Nicole Williams,casado/a,2261
2262,Brittany Gonzalez,solter/a,2262
2263,Jeffery Armstrong,solter/a,2263
2264,Dale Roman,casado/a,2264
2265,David Mclean,solter/a,2265
2266,Stacy Guzman,casado/a,2266
2267,Anthony Garcia,Divorciado/a,2267
2268,Teresa Holmes,solter/a,2268
2269,Colleen Mcfarland,casado/a,2269
2270,Kevin Brooks,solter/a,2270
2271,Brittany Golden,Divorciado/a,2271
2272,Sara Jenkins,Divorciado/a,2272
2273,Amanda Shaffer,Viudo/a,2273
2274,David Crosby,casado/a,2274
2275,Jennifer Wagner,solter/a,2275
2276,Dawn Perez,solter/a,2276
2277,Matthew Hill,solter/a,2277
2278,Angela Buchanan,casado/a,2278
2279,Seth Neal,Divorciado/a,2279
2280,Brittany Henderson,Viudo/a,2280
2281,Edward Harrell,solter/a,2281
2282,Jennifer Fitzgerald,casado/a,2282
2283,Tamara Kelly,solter/a,2283
2284,April Price,casado/a,2284
2285,Kelly Cox,casado/a,2285
2286,Justin Rogers,solter/a,2286
2287,Bailey Moreno,solter/a,2287
2288,Breanna Hayden,casado/a,2288
2289,Ryan Briggs,casado/a,2289
2290,Kirsten Tucker,Viudo/a,2290
2291,Brett Garcia,casado/a,2291
2292,Jamie Smith,casado/a,2292
2293,Travis Jensen,Divorciado/a,2293
2294,Barbara Crane,Viudo/a,2294
2295,Timothy Edwards,casado/a,2295
2296,Miss Adrienne Petersen,solter/a,2296
2297,Samantha Smith,Viudo/a,2297
2298,Derek Long,solter/a,2298
2299,Deborah Shaw,Viudo/a,2299
2300,Cole Thomas,casado/a,2300
2301,Kenneth Warren,Divorciado/a,2301
2302,Nathaniel Rios,solter/a,2302
2303,Beth Bass,solter/a,2303
2304,Justin Thompson,solter/a,2304
2305,Joseph Patterson,Divorciado/a,2305
2306,Stacey Rangel,Divorciado/a,2306
2307,Jesse Austin,solter/a,2307
2308,Dennis Johnson,solter/a,2308
2309,Robert Anderson,solter/a,2309
2310,Sandra Hart,Divorciado/a,2310
2311,Angelica Woods,casado/a,2311
2312,Robert Martinez MD,casado/a,2312
2313,Benjamin Cook,casado/a,2313
2314,Lucas Henry,solter/a,2314
2315,Kelly Reid,solter/a,2315
2316,Robert Miller,Divorciado/a,2316
2317,Stacy Lucero,solter/a,2317
2318,James Olsen,casado/a,2318
2319,Christina Hansen,solter/a,2319
2320,Roger Watson,Divorciado/a,2320
2321,Antonio Walker,casado/a,2321
2322,Joseph Orozco,casado/a,2322
2323,Jessica Burton,solter/a,2323
2324,Gina Beltran,solter/a,2324
2325,Raymond Oneal,Viudo/a,2325
2326,Vincent Brown,solter/a,2326
2327,Madison Martin,Divorciado/a,2327
2328,Miss Heidi Hobbs,solter/a,2328
2329,Brittany Cox,solter/a,2329
2330,Makayla King,solter/a,2330
2331,Lisa Parsons,solter/a,2331
2332,Jonathan Shah,Viudo/a,2332
2333,Peter Hayes DDS,casado/a,2333
2334,Patrick Cross,solter/a,2334
2335,Jennifer Rice,Viudo/a,2335
2336,Brittany Gibson,solter/a,2336
2337,Laura Anderson,Divorciado/a,2337
2338,Elizabeth Fox,Viudo/a,2338
2339,Richard Cook,solter/a,2339
2340,Rebecca Gill,casado/a,2340
2341,Taylor Jones,casado/a,2341
2342,Thomas Medina,casado/a,2342
2343,Susan Smith,solter/a,2343
2344,Kim Mathews,solter/a,2344
2345,Daniel Hooper,solter/a,2345
2346,Brittany Hughes,casado/a,2346
2347,Laura Burnett,casado/a,2347
2348,Steven Warren,solter/a,2348
2349,Arthur Morris,solter/a,2349
2350,Tammy Myers,solter/a,2350
2351,Stephen Weeks,Divorciado/a,2351
2352,Jonathan Joseph,solter/a,2352
2353,Gary Jones,Viudo/a,2353
2354,Jamie Preston,solter/a,2354
2355,Mariah Long,casado/a,2355
2356,Angelica Taylor,casado/a,2356
2357,Laura Lee,casado/a,2357
2358,Lauren Bryant,solter/a,2358
2359,Jade Nguyen,solter/a,2359
2360,Theodore Horton,solter/a,2360
2361,Corey Brown,Viudo/a,2361
2362,Shelby Salinas,solter/a,2362
2363,Edward Price,solter/a,2363
2364,Brian Smith,Divorciado/a,2364
2365,Jennifer Tate,solter/a,2365
2366,Alicia Schmidt,solter/a,2366
2367,Cassandra Lee,casado/a,2367
2368,Bonnie Rubio,casado/a,2368
2369,William Gonzalez,solter/a,2369
2370,Jesus Monroe,Divorciado/a,2370
2371,Joel Cox,solter/a,2371
2372,Bobby Harrison,casado/a,2372
2373,Emily Pope,casado/a,2373
2374,Kevin Cochran,casado/a,2374
2375,Mark Brown,casado/a,2375
2376,Kyle Martin,solter/a,2376
2377,Tracy Taylor,casado/a,2377
2378,Thomas Rivera,solter/a,2378
2379,Kevin Walsh,casado/a,2379
2380,Terry Sullivan,solter/a,2380
2381,James York,casado/a,2381
2382,Ann Ferguson,solter/a,2382
2383,Faith Harper DDS,casado/a,2383
2384,David Wang,solter/a,2384
2385,Karen Stone,solter/a,2385
2386,Kevin Stewart,casado/a,2386
2387,Cole Guerra,casado/a,2387
2388,Danielle Roman,solter/a,2388
2389,Mrs. Brittney Johnson,casado/a,2389
2390,Derek Bauer,casado/a,2390
2391,Charles Cortez,solter/a,2391
2392,Marc Martin,casado/a,2392
2393,Julie Padilla,Viudo/a,2393
2394,Devin Buck,casado/a,2394
2395,Christine Lloyd,solter/a,2395
2396,Misty Hamilton,solter/a,2396
2397,Mr. Samuel Gordon,Divorciado/a,2397
2398,Peter Parsons,solter/a,2398
2399,Karen Alvarez,casado/a,2399
2400,David Reeves,solter/a,2400
2401,Rhonda Pittman,casado/a,2401
2402,Victoria Johnson,casado/a,2402
2403,Alan Smith DVM,solter/a,2403
2404,Diana Graham,solter/a,2404
2405,Amber Williams,Divorciado/a,2405
2406,Ashley Duran,casado/a,2406
2407,Steven Ferrell,Divorciado/a,2407
2408,Daniel Owen,Viudo/a,2408
2409,Latasha Hawkins,solter/a,2409
2410,Rodney Smith,solter/a,2410
2411,Jennifer Taylor,solter/a,2411
2412,Vanessa Reid,casado/a,2412
2413,Lisa Ortiz MD,solter/a,2413
2414,Lori Ward,casado/a,2414
2415,Jenna Daniels,solter/a,2415
2416,John Baxter,solter/a,2416
2417,Leah Ortiz,casado/a,2417
2418,Mary Acosta,Divorciado/a,2418
2419,Thomas May,Divorciado/a,2419
2420,Nancy Gray,casado/a,2420
2421,Terry Shields,Viudo/a,2421
2422,Brandi Lewis,Viudo/a,2422
2423,Stacie Klein,solter/a,2423
2424,Susan Sanders,solter/a,2424
2425,Cassandra Contreras,Divorciado/a,2425
2426,Timothy Lowery,Divorciado/a,2426
2427,Jessica Perez,solter/a,2427
2428,Mary Mosley,casado/a,2428
2429,John Long,casado/a,2429
2430,Gabriel George,Divorciado/a,2430
2431,Taylor Ward,solter/a,2431
2432,Kari Smith,solter/a,2432
2433,Mark Johnson,solter/a,2433
2434,Juan Stewart,casado/a,2434
2435,David Adams,casado/a,2435
2436,Timothy French,casado/a,2436
2437,William Johnson,Divorciado/a,2437
2438,Joyce Woodard,Viudo/a,2438
2439,Chad West,solter/a,2439
2440,Anna Rodriguez,solter/a,2440
2441,Sandra James,Divorciado/a,2441
2442,Dalton Jones,Viudo/a,2442
2443,Joseph Jones,casado/a,2443
2444,Jamie Lopez,solter/a,2444
2445,Paul Baxter,solter/a,2445
2446,Andrew Holmes,Divorciado/a,2446
2447,Rebekah Ramsey,solter/a,2447
2448,Lisa Johnston,Divorciado/a,2448
2449,Lori Black,solter/a,2449
2450,Maria Dodson,casado/a,2450
2451,Brandon Kennedy,solter/a,2451
2452,Sarah Hawkins,Divorciado/a,2452
2453,Carlos Giles,casado/a,2453
2454,Richard Farmer,solter/a,2454
2455,Sheryl Chavez,casado/a,2455
2456,Kyle Klein,solter/a,2456
2457,Michael Coffey,solter/a,2457
2458,Donna Hopkins,Divorciado/a,2458
2459,David Garrison,casado/a,2459
2460,Adam Salazar,casado/a,2460
2461,Catherine Torres,solter/a,2461
2462,Rebecca Munoz,Divorciado/a,2462
2463,Mary Shannon,casado/a,2463
2464,Melissa Sanford,casado/a,2464
2465,Susan Hawkins,casado/a,2465
2466,Jeremy Adkins,solter/a,2466
2467,Catherine Ball,casado/a,2467
2468,Katie Macdonald,solter/a,2468
2469,Matthew Castillo,casado/a,2469
2470,Kristi Lee,solter/a,2470
2471,Kimberly Patrick,casado/a,2471
2472,Mark Williams,solter/a,2472
2473,Michael Murray,Viudo/a,2473
2474,Ashley Swanson,casado/a,2474
2475,Laura Chandler,casado/a,2475
2476,Jennifer Mcfarland,casado/a,2476
2477,Andrew Terrell,Divorciado/a,2477
2478,Susan Nguyen,casado/a,2478
2479,Michelle Norris,solter/a,2479
2480,Nicole Freeman,casado/a,2480
2481,Leslie Austin,Divorciado/a,2481
2482,Troy Taylor,Divorciado/a,2482
2483,Joseph Roberts,solter/a,2483
2484,Alan Jones,Divorciado/a,2484
2485,Whitney Hansen,solter/a,2485
2486,Anthony Pearson,solter/a,2486
2487,Laura Kim,solter/a,2487
2488,Samuel Collins,casado/a,2488
2489,Kelsey Kim,solter/a,2489
2490,Stacey Martinez,solter/a,2490
2491,David Hanson,casado/a,2491
2492,Amanda Massey,solter/a,2492
2493,Kara Hill,casado/a,2493
2494,Mr. Jerome Hardin,solter/a,2494
2495,Regina Weber,solter/a,2495
2496,Chad Garza,casado/a,2496
2497,Jamie James,solter/a,2497
2498,Christine Rivas,casado/a,2498
2499,Cheryl Barber,Viudo/a,2499
2500,Christopher Guzman,solter/a,2500
2501,Mary Clark,solter/a,2501
2502,Julie Harris,casado/a,2502
2503,Timothy Simmons,casado/a,2503
2504,James Davis,casado/a,2504
2505,Paul Martinez,casado/a,2505
2506,Melinda Tate,Viudo/a,2506
2507,Judy Guzman,solter/a,2507
2508,Daniel Moyer,solter/a,2508
2509,Donna Martinez,casado/a,2509
2510,David Schroeder,solter/a,2510
2511,Morgan Ellis,solter/a,2511
2512,Kevin Thomas,solter/a,2512
2513,Kim Reese,solter/a,2513
2514,Dominique Morrison,Viudo/a,2514
2515,Madison Goodwin,casado/a,2515
2516,Juan Stanley,Divorciado/a,2516
2517,Crystal Williams,casado/a,2517
2518,Kathryn Schaefer,Divorciado/a,2518
2519,Megan Hall,solter/a,2519
2520,Catherine Meyers,casado/a,2520
2521,Andrew Page,solter/a,2521
2522,Heather Mendoza,casado/a,2522
2523,Andrew Watson,solter/a,2523
2524,Regina Martin,solter/a,2524
2525,Thomas Ruiz,solter/a,2525
2526,Kylie Hopkins,Divorciado/a,2526
2527,Tracy Allison DDS,Divorciado/a,2527
2528,Courtney Nunez,Viudo/a,2528
2529,Edward Gallagher,casado/a,2529
2530,Samantha Douglas,solter/a,2530
2531,George Newton,solter/a,2531
2532,Jacob Sandoval,Divorciado/a,2532
2533,Christina Stewart,casado/a,2533
2534,John Simmons,solter/a,2534
2535,Erin Garcia,casado/a,2535
2536,Jennifer Rodriguez,solter/a,2536
2537,Nicholas Ferguson,casado/a,2537
2538,Chad Stewart,casado/a,2538
2539,Rachel Miller,Divorciado/a,2539
2540,Todd Jones,solter/a,2540
2541,David Martinez,solter/a,2541
2542,Gregory Chung,solter/a,2542
2543,Sheila Wilson,casado/a,2543
2544,Tonya Hernandez,solter/a,2544
2545,Barbara Hicks,Divorciado/a,2545
2546,Larry Craig,solter/a,2546
2547,Paul Nelson,casado/a,2547
2548,Christopher Smith,casado/a,2548
2549,Travis Wilson,solter/a,2549
2550,Jerry Jordan,solter/a,2550
2551,Alexander Mann,solter/a,2551
2552,Philip Fisher,solter/a,2552
2553,Richard Johnston,solter/a,2553
2554,Edward Molina,solter/a,2554
2555,Juan Evans,casado/a,2555
2556,Emily Weaver,casado/a,2556
2557,William Hughes,solter/a,2557
2558,Calvin Gray,Divorciado/a,2558
2559,Ernest Mcclain,casado/a,2559
2560,Austin Lloyd,Viudo/a,2560
2561,Jennifer Hogan,Viudo/a,2561
2562,Jessica Gates,solter/a,2562
2563,Jonathan Hensley,solter/a,2563
2564,Edward Becker,casado/a,2564
2565,Gregory Tanner,casado/a,2565
2566,Rick Kelley,solter/a,2566
2567,Alex Chen,casado/a,2567
2568,Jeffrey Harding,solter/a,2568
2569,Jacob Fowler,solter/a,2569
2570,Wanda Kaiser,solter/a,2570
2571,Bryan Nguyen,Divorciado/a,2571
2572,Jeffrey Michael,solter/a,2572
2573,Rita Kramer,solter/a,2573
2574,Amy Monroe,casado/a,2574
2575,Sarah Luna,solter/a,2575
2576,Carolyn Fuller,casado/a,2576
2577,William Cline,solter/a,2577
2578,Laurie Velasquez,solter/a,2578
2579,Patrick Becker,casado/a,2579
2580,Kara Alexander,solter/a,2580
2581,Derek Graves,solter/a,2581
2582,Tanner Malone,solter/a,2582
2583,Sandra Stokes,casado/a,2583
2584,Crystal Brock,Divorciado/a,2584
2585,Anthony Berry,solter/a,2585
2586,Sandra Campbell,casado/a,2586
2587,Joshua Hall,solter/a,2587
2588,Judy Bishop MD,casado/a,2588
2589,Christina Reed,Viudo/a,2589
2590,Jennifer Oliver,casado/a,2590
2591,Donna Wong,Viudo/a,2591
2592,Michael Miranda,casado/a,2592
2593,Tyler Adkins,solter/a,2593
2594,David Oconnor,solter/a,2594
2595,Kristina Phelps,Divorciado/a,2595
2596,Mark Yoder,solter/a,2596
2597,Tracy Carpenter,solter/a,2597
2598,Victor Hubbard,solter/a,2598
2599,Reginald Matthews,casado/a,2599
2600,Arthur Morris,casado/a,2600
2601,Brittney Taylor,casado/a,2601
2602,Randy Prince,casado/a,2602
2603,Carla Smith,solter/a,2603
2604,Leon Jackson,Viudo/a,2604
2605,Ashley Gonzales,solter/a,2605
2606,Erica Stafford,solter/a,2606
2607,Shane Foster,solter/a,2607
2608,Krista Hill,solter/a,2608
2609,Chelsea Green,solter/a,2609
2610,Lori Sanchez MD,casado/a,2610
2611,Brian Alexander,casado/a,2611
2612,Mackenzie Figueroa,casado/a,2612
2613,Ms. Selena Powell MD,casado/a,2613
2614,Whitney Williams,solter/a,2614
2615,Sarah Acosta,solter/a,2615
2616,Patricia Carson,casado/a,2616
2617,Danielle Gordon,Viudo/a,2617
2618,Randall Herrera,casado/a,2618
2619,Gary Hendrix,Viudo/a,2619
2620,David Newman,solter/a,2620
2621,Kathryn Schaefer,solter/a,2621
2622,Johnny Anderson,casado/a,2622
2623,Adam Padilla,Divorciado/a,2623
2624,Jimmy Lopez,casado/a,2624
2625,Isaiah Carter,solter/a,2625
2626,Travis Burton,casado/a,2626
2627,Malik Pennington,solter/a,2627
2628,Miranda Davis,casado/a,2628
2629,Diana Gentry,Divorciado/a,2629
2630,Angela Trujillo,casado/a,2630
2631,Emily Li,Divorciado/a,2631
2632,Nicholas Thomas,casado/a,2632
2633,Michelle Ramirez,solter/a,2633
2634,Tina Morgan,solter/a,2634
2635,Matthew Hill,casado/a,2635
2636,Antonio Hughes,casado/a,2636
2637,Joshua Rodriguez,solter/a,2637
2638,Noah Peterson,casado/a,2638
2639,Ashley Weeks,solter/a,2639
2640,Kelly Garcia,solter/a,2640
2641,Michael Martin,Viudo/a,2641
2642,Robert Rogers,casado/a,2642
2643,Susan Carr,casado/a,2643
2644,Joseph Hooper,solter/a,2644
2645,Maria Wright,solter/a,2645
2646,Julia Reyes,Divorciado/a,2646
2647,Heidi Cain,casado/a,2647
2648,Joseph Garcia,solter/a,2648
2649,Elizabeth Herrera,solter/a,2649
2650,Gina Fernandez,casado/a,2650
2651,Steven Ramirez,solter/a,2651
2652,Samantha Kelly,Viudo/a,2652
2653,Patrick Lang,casado/a,2653
2654,Nicole Cook,Divorciado/a,2654
2655,Michael Lopez,Divorciado/a,2655
2656,Kayla Reed,solter/a,2656
2657,Christina Howard,Divorciado/a,2657
2658,Carlos Walker,Divorciado/a,2658
2659,Elizabeth Bell,solter/a,2659
2660,Robert Johnson,casado/a,2660
2661,Pedro Mcdaniel,Divorciado/a,2661
2662,Nancy Stone,solter/a,2662
2663,Amy Hooper,casado/a,2663
2664,Candice Fitzgerald,casado/a,2664
2665,Erin Carter,solter/a,2665
2666,Teresa West,Divorciado/a,2666
2667,Peter Cook,solter/a,2667
2668,Pamela Landry,Divorciado/a,2668
2669,Tina Chavez,casado/a,2669
2670,Daniel Beck,solter/a,2670
2671,Oscar Rose,solter/a,2671
2672,Margaret Carter DDS,solter/a,2672
2673,Angela Baker,solter/a,2673
2674,Latoya Bruce,solter/a,2674
2675,Elizabeth Olson,solter/a,2675
2676,Sarah Marshall,casado/a,2676
2677,Cole Gomez,casado/a,2677
2678,Rachel Ellis,Divorciado/a,2678
2679,Judy Arroyo,casado/a,2679
2680,Autumn Rogers,solter/a,2680
2681,Brian House DDS,solter/a,2681
2682,Brian Thompson,casado/a,2682
2683,Jessica May,solter/a,2683
2684,Dr. Lisa Martin MD,solter/a,2684
2685,Susan Hopkins,casado/a,2685
2686,Amanda Stone,casado/a,2686
2687,Anthony Logan,solter/a,2687
2688,Madeline Patton,casado/a,2688
2689,Joel Armstrong,Divorciado/a,2689
2690,Patricia Romero,casado/a,2690
2691,Jose Morris,Viudo/a,2691
2692,Charlotte Flores,solter/a,2692
2693,Brian Duran,Divorciado/a,2693
2694,Evan Smith,solter/a,2694
2695,Dr. William Middleton,solter/a,2695
2696,Mary Taylor,solter/a,2696
2697,Kyle Vargas,Divorciado/a,2697
2698,Frank Lawrence,solter/a,2698
2699,Gerald Dixon,solter/a,2699
2700,Michael Chen,solter/a,2700
2701,Michelle Diaz,solter/a,2701
2702,Mr. Tanner Snyder,casado/a,2702
2703,Steven Harrington,solter/a,2703
2704,Michael Page,solter/a,2704
2705,David Hayes,Divorciado/a,2705
2706,Robert Lambert,solter/a,2706
2707,Kimberly Solomon,solter/a,2707
2708,Nicholas Reyes,Viudo/a,2708
2709,Terri Clayton,solter/a,2709
2710,Richard Garrison,Divorciado/a,2710
2711,Barbara Davis,solter/a,2711
2712,Sandra King,Divorciado/a,2712
2713,Steven Mcmahon,casado/a,2713
2714,Robert Lee,Viudo/a,2714
2715,Dr. Kristin Chandler MD,solter/a,2715
2716,Jonathan Lester,casado/a,2716
2717,Jacob Ryan,solter/a,2717
2718,Mark Valenzuela,solter/a,2718
2719,Louis Mendoza,solter/a,2719
2720,Cassandra Brooks,solter/a,2720
2721,Lori Hammond,casado/a,2721
2722,Derrick Pierce,casado/a,2722
2723,Christopher Martinez,Divorciado/a,2723
2724,Jamie Salas,solter/a,2724
2725,Robert Henry,Divorciado/a,2725
2726,Jessica Decker,solter/a,2726
2727,Ernest Morris,casado/a,2727
2728,Gregory Lyons,casado/a,2728
2729,Christopher Hall,casado/a,2729
2730,John Frye DDS,solter/a,2730
2731,Daniel Brown,Viudo/a,2731
2732,Kelly Johnson,solter/a,2732
2733,Jessica Guzman,solter/a,2733
2734,Regina Phillips,casado/a,2734
2735,Kathy Baldwin,casado/a,2735
2736,Jessica Alexander,Divorciado/a,2736
2737,Jordan Smith,casado/a,2737
2738,Maria Duran,casado/a,2738
2739,Karla Conley,casado/a,2739
2740,John Jones,solter/a,2740
2741,Monica Foley,Viudo/a,2741
2742,Adam Smith,solter/a,2742
2743,Lindsay Young,casado/a,2743
2744,Stephen Mooney,casado/a,2744
2745,Rodney Parks,casado/a,2745
2746,Jessica Martin,Viudo/a,2746
2747,Devin Martin,solter/a,2747
2748,Donna Hernandez,solter/a,2748
2749,Melissa Jones,casado/a,2749
2750,Michael Wheeler,casado/a,2750
2751,Matthew Robertson,Viudo/a,2751
2752,Mark Cunningham,Divorciado/a,2752
2753,Justin Maldonado,solter/a,2753
2754,Monique Reid,solter/a,2754
2755,Melissa Johnson,solter/a,2755
2756,Whitney Cordova,casado/a,2756
2757,Kenneth Long,solter/a,2757
2758,Heidi Hall,casado/a,2758
2759,Tammy Adams,casado/a,2759
2760,Matthew Barnes,solter/a,2760
2761,Brandi Robinson,solter/a,2761
2762,Allen Thompson,casado/a,2762
2763,Michelle Morris,solter/a,2763
2764,Dylan Pittman,solter/a,2764
2765,Pamela Bentley,solter/a,2765
2766,Heather Jennings,solter/a,2766
2767,Tommy Lyons,casado/a,2767
2768,Justin Steele,solter/a,2768
2769,Stephen Williams,casado/a,2769
2770,Melissa Travis,solter/a,2770
2771,Edward Johns,casado/a,2771
2772,Michael Johnson,solter/a,2772
2773,Jacob Strickland,solter/a,2773
2774,Zachary Bryant,casado/a,2774
2775,Elizabeth Anderson,casado/a,2775
2776,Diana Glass,solter/a,2776
2777,Danny Riggs,Divorciado/a,2777
2778,Dorothy Lee,casado/a,2778
2779,Yvonne Jimenez,solter/a,2779
2780,Brian Newton,Viudo/a,2780
2781,Robin Russell,solter/a,2781
2782,Keith Harrison,Divorciado/a,2782
2783,Robert Dodson,solter/a,2783
2784,Ryan Hines,casado/a,2784
2785,Brian Wheeler,solter/a,2785
2786,Michael Wilson,solter/a,2786
2787,Matthew Brown,Viudo/a,2787
2788,Kellie Martin,casado/a,2788
2789,Marie Garrett,solter/a,2789
2790,Lisa Lawson MD,Viudo/a,2790
2791,Donald Miller,Divorciado/a,2791
2792,Mary Rodriguez,solter/a,2792
2793,Ernest Brewer,casado/a,2793
2794,Leslie Barnett,casado/a,2794
2795,Brenda Sandoval,Divorciado/a,2795
2796,Danielle Tyler,casado/a,2796
2797,Peter Miller,solter/a,2797
2798,Reginald Tanner,solter/a,2798
2799,Kathy Bennett,Divorciado/a,2799
2800,Summer Patterson,solter/a,2800
2801,Tiffany Dougherty,casado/a,2801
2802,Willie Stewart,Viudo/a,2802
2803,Jonathan Williams,Viudo/a,2803
2804,Joshua Cherry,casado/a,2804
2805,Cheyenne Li,casado/a,2805
2806,Seth Higgins,solter/a,2806
2807,Jennifer Lin,solter/a,2807
2808,Kelly Martinez,Divorciado/a,2808
2809,Alicia Mcdonald,casado/a,2809
2810,John Perez,solter/a,2810
2811,Mark Holmes,solter/a,2811
2812,Nichole Williams DDS,casado/a,2812
2813,Lori Guzman,Divorciado/a,2813
2814,Jeremy Harmon,Viudo/a,2814
2815,Karl Garcia,casado/a,2815
2816,Mrs. Felicia Schmidt,solter/a,2816
2817,Linda Rios,casado/a,2817
2818,Brittany James,Divorciado/a,2818
2819,Katherine Larson,Divorciado/a,2819
2820,Sharon Bennett,solter/a,2820
2821,Donna Morrow,casado/a,2821
2822,Terry Gallegos,casado/a,2822
2823,Jessica Hester,solter/a,2823
2824,Kenneth James,casado/a,2824
2825,Amanda Alvarez,casado/a,2825
2826,Frederick Walker,casado/a,2826
2827,Grace Smith,Divorciado/a,2827
2828,Chad Stephens,casado/a,2828
2829,William Thompson,solter/a,2829
2830,Kiara Franklin,casado/a,2830
2831,Michael Smith,solter/a,2831
2832,Randy Rogers,Divorciado/a,2832
2833,Brandi Allen,casado/a,2833
2834,Eric Weeks,solter/a,2834
2835,Patricia Shah,casado/a,2835
2836,Joseph Davis,casado/a,2836
2837,Catherine Patterson,casado/a,2837
2838,Sherry Freeman,solter/a,2838
2839,April Taylor,casado/a,2839
2840,Dawn Nguyen,solter/a,2840
2841,Janice Kennedy,casado/a,2841
2842,Ryan Hamilton,solter/a,2842
2843,Yvette Odonnell,solter/a,2843
2844,Kylie Frye,solter/a,2844
2845,Christopher Fowler,Viudo/a,2845
2846,Elizabeth Hill,casado/a,2846
2847,Angelica Cruz,Divorciado/a,2847
2848,Luke Cunningham,Viudo/a,2848
2849,Jessica Tucker,casado/a,2849
2850,Robin Hurley,solter/a,2850
2851,Karen Moore,solter/a,2851
2852,Brian Morris,Divorciado/a,2852
2853,Lisa Chavez,casado/a,2853
2854,Ryan Cooper,casado/a,2854
2855,Tiffany Stevenson,solter/a,2855
2856,Casey English,Divorciado/a,2856
2857,David Sanchez,solter/a,2857
2858,Lacey Saunders,casado/a,2858
2859,Lisa Moore,solter/a,2859
2860,Mrs. Dominique Todd,casado/a,2860
2861,Lisa Ross,solter/a,2861
2862,Michael Buchanan,casado/a,2862
2863,Frank Moreno,solter/a,2863
2864,Michael Welch,solter/a,2864
2865,Devin Hill,solter/a,2865
2866,Emily Garcia,solter/a,2866
2867,Paul Coleman,solter/a,2867
2868,Jessica Phillips,solter/a,2868
2869,Joshua Vazquez,casado/a,2869
2870,Kristy Davidson,solter/a,2870
2871,Heather Ramsey,Divorciado/a,2871
2872,Jennifer Hall,solter/a,2872
2873,Victor Garcia,Divorciado/a,2873
2874,Steven Morgan,solter/a,2874
2875,Mary Lopez,casado/a,2875
2876,Elizabeth Larson,casado/a,2876
2877,Jason Quinn,Viudo/a,2877
2878,Tommy Villa,solter/a,2878
2879,Brad Nguyen,solter/a,2879
2880,Brian Dickson,solter/a,2880
2881,Rhonda Winters,solter/a,2881
2882,Bruce Henry,Viudo/a,2882
2883,Dean Aguilar,Divorciado/a,2883
2884,Joanna Vazquez,Divorciado/a,2884
2885,Jennifer Wells,casado/a,2885
2886,Ms. Gloria Love,solter/a,2886
2887,Virginia Weaver,Divorciado/a,2887
2888,Heather Robertson,solter/a,2888
2889,Kathleen Krause,casado/a,2889
